payment_id,invoice_id,payment_date,payment_method,payment_amount,payment_status
PAY0002028,INV002050,07-11-2025,CHEQUE,566488.23,FAILED
PAY0002029,INV003006,28-06-2025,WIRE,252765.61,
PAY0002030,INV002005,06-09-2024,CHEQUE,1851.66,
PAY0002031,INV000260,28-11-2024,ACH,230756.97,SUCCESS
PAY0002032,INV002605,14-03-2024,CASH,550009.5,SUCCESS
PAY0002033,INV000096,02-02-2025,CASH,453850.07,SUCCESS
PAY0002034,INV000106,18-11-2024,CASH,565443.21,
PAY0002035,INV000218,23-02-2024,ACH,465680.47,SUCCESS
PAY0002036,INV003879,22-02-2024,CHEQUE,403608.01,
PAY0002037,INV001626,18-05-2025,WIRE,36237.85,
PAY0002038,INV002194,25-05-2024,WIRE,170065.51,FAILED
PAY0002039,INV002217,25-09-2025,CHEQUE,231826.88,FAILED
PAY0002040,INV001074,11-02-2025,WIRE,419482.99,SUCCESS
PAY0002041,INV001136,28-08-2024,ACH,578312.41,
PAY0002042,INV001685,25-09-2025,WIRE,254120.59,
PAY0002043,INV000338,21-07-2025,ACH,471728.98,SUCCESS
PAY0002044,INV003212,25-10-2024,WIRE,283875.39,SUCCESS
PAY0002045,INV003039,27-02-2024,CHEQUE,493738.31,
PAY0002046,INV000318,17-10-2024,CASH,257779.26,
PAY0002047,INV003482,30-04-2024,ACH,126343.42,
PAY0002048,INV002378,12-12-2024,CASH,289282.89,FAILED
PAY0002049,INV002947,11-12-2024,CASH,246578.08,FAILED
PAY0002050,INV002396,21-07-2024,CHEQUE,410601.15,
PAY0002051,INV001628,01-02-2024,ACH,269384.92,FAILED
PAY0002052,INV003374,03-05-2024,CHEQUE,199793.06,
PAY0002053,INV001822,06-08-2024,WIRE,535326.74,SUCCESS
PAY0002054,INV003155,06-10-2025,CASH,416876.32,FAILED
PAY0002055,INV002933,02-03-2024,WIRE,317626.97,FAILED
PAY0002056,INV000075,17-02-2025,CASH,118609.22,FAILED
PAY0002057,INV002579,10-11-2024,CASH,156291.08,FAILED
PAY0002058,INV000626,15-07-2025,CASH,460298.13,FAILED
PAY0002059,INV002955,16-06-2025,ACH,97618.49,FAILED
PAY0002060,INV003059,29-03-2025,WIRE,139839.85,SUCCESS
PAY0002061,INV001380,15-01-2026,ACH,238761.91,SUCCESS
PAY0002062,INV001979,04-09-2024,CASH,79168.95,
PAY0002063,INV003995,08-07-2025,ACH,568437.52,
PAY0002064,INV000634,01-04-2025,WIRE,288446.07,
PAY0002065,INV002406,17-10-2025,CHEQUE,425699.16,FAILED
PAY0002066,INV000744,06-01-2026,CHEQUE,52549.91,SUCCESS
PAY0002067,INV003775,26-12-2025,ACH,167099.49,
PAY0002068,INV003772,11-08-2025,WIRE,435041.24,SUCCESS
PAY0002069,INV002775,07-02-2024,WIRE,170623.1,
PAY0002070,INV000344,27-03-2025,CHEQUE,100797.15,FAILED
PAY0002071,INV002133,01-05-2024,ACH,204935.73,FAILED
PAY0002072,INV003923,09-02-2025,CHEQUE,441289.99,
PAY0002073,INV003291,04-11-2024,WIRE,149871,FAILED
PAY0002074,INV000893,04-05-2025,ACH,206532.83,SUCCESS
PAY0002075,INV002160,06-07-2024,CASH,568107.13,
PAY0002076,INV003686,25-12-2024,ACH,586701.21,FAILED
PAY0002077,INV000284,29-06-2025,WIRE,115163.38,
PAY0002078,INV003179,18-04-2025,WIRE,215253,FAILED
PAY0002079,INV003080,07-12-2024,ACH,430539.19,
PAY0002080,INV000769,09-03-2025,CHEQUE,347495.82,SUCCESS
PAY0002081,INV002119,03-06-2024,ACH,210894.15,SUCCESS
PAY0002082,INV001813,25-01-2025,WIRE,251004.4,FAILED
PAY0002083,INV001976,14-05-2025,WIRE,164298.55,FAILED
PAY0002084,INV001623,10-12-2025,CHEQUE,84824.39,FAILED
PAY0002085,INV002512,30-10-2025,WIRE,295105.39,
PAY0002086,INV000191,27-12-2024,ACH,468266.1,SUCCESS
PAY0002087,INV001280,12-08-2025,ACH,108495.2,FAILED
PAY0002088,INV000285,04-02-2024,CASH,570966.7,FAILED
PAY0002089,INV002406,20-12-2025,ACH,457514.66,
PAY0002090,INV000327,05-09-2025,WIRE,274224.8,SUCCESS
PAY0002091,INV001496,05-04-2024,ACH,171983.38,
PAY0002092,INV001612,18-05-2024,WIRE,372365.48,SUCCESS
PAY0002093,INV000653,21-05-2025,CASH,510010.42,FAILED
PAY0002094,INV000697,10-11-2024,WIRE,337381.69,
PAY0002095,INV001182,14-12-2025,WIRE,93010.73,SUCCESS
PAY0002096,INV002634,01-03-2025,CHEQUE,116973.04,SUCCESS
PAY0002097,INV001440,28-01-2024,ACH,69397.02,
PAY0002098,INV003341,19-01-2025,CASH,72734.55,
PAY0002099,INV003337,24-06-2025,CASH,432391.33,FAILED
PAY0002100,INV003661,09-04-2025,CASH,416764.16,SUCCESS
PAY0002101,INV001508,21-07-2025,CASH,143693.83,
PAY0002102,INV002224,01-03-2025,CASH,162880.53,
PAY0002103,INV001581,20-01-2026,CHEQUE,387980.61,FAILED
PAY0002104,INV003111,14-04-2025,CHEQUE,224774.62,FAILED
PAY0002105,INV000022,13-02-2025,CASH,558283.62,SUCCESS
PAY0002106,INV002121,31-08-2024,CHEQUE,135900.57,
PAY0002107,INV002703,03-10-2025,CASH,491885.91,
PAY0002108,INV000698,23-03-2025,WIRE,316682.64,FAILED
PAY0002109,INV003951,31-12-2025,WIRE,486051.19,SUCCESS
PAY0002110,INV003340,15-03-2025,ACH,549005.45,FAILED
PAY0002111,INV000957,04-11-2025,CHEQUE,461930.86,SUCCESS
PAY0002112,INV003981,07-07-2025,WIRE,138694.39,SUCCESS
PAY0002113,INV000378,13-02-2025,ACH,411763.77,FAILED
PAY0002114,INV003054,01-06-2024,WIRE,261511.1,FAILED
PAY0002115,INV001311,22-02-2025,CHEQUE,287548.99,
PAY0002116,INV003233,30-11-2024,ACH,538107.56,
PAY0002117,INV003054,07-09-2024,WIRE,166746.77,
PAY0002118,INV001942,26-03-2025,WIRE,9880.57,SUCCESS
PAY0002119,INV002996,07-10-2025,ACH,134644.78,FAILED
PAY0002120,INV002408,05-01-2025,WIRE,242180.66,
PAY0002121,INV001372,19-05-2024,WIRE,95657.38,FAILED
PAY0002122,INV001634,09-11-2024,CASH,30463.98,FAILED
PAY0002123,INV001055,13-03-2025,CHEQUE,508006.38,
PAY0002124,INV000860,20-06-2024,WIRE,420880.53,FAILED
PAY0002125,INV001971,04-02-2024,CASH,254832.49,
PAY0002126,INV002657,15-09-2025,WIRE,173885.14,SUCCESS
PAY0002127,INV001570,29-09-2024,ACH,234468.41,SUCCESS
PAY0002128,INV001410,05-10-2024,CHEQUE,91942.39,FAILED
PAY0002129,INV000881,21-04-2025,CHEQUE,593238.73,FAILED
PAY0002130,INV000157,06-03-2025,CHEQUE,63231.68,FAILED
PAY0002131,INV001088,02-05-2025,CHEQUE,173341.9,SUCCESS
PAY0002132,INV000998,26-06-2024,ACH,188910.3,
PAY0002133,INV000742,14-01-2026,ACH,465241.81,FAILED
PAY0002134,INV001407,16-11-2024,ACH,234829.06,FAILED
PAY0002135,INV000843,02-12-2025,ACH,320746.34,SUCCESS
PAY0002136,INV003476,07-05-2024,CASH,458296.79,FAILED
PAY0002137,INV001962,15-09-2024,WIRE,168743.73,SUCCESS
PAY0002138,INV002189,23-08-2025,WIRE,547941.58,SUCCESS
PAY0002139,INV001625,27-03-2025,ACH,63685.49,FAILED
PAY0002140,INV003864,07-11-2025,CHEQUE,15792,FAILED
PAY0002141,INV000510,06-12-2025,CHEQUE,1838.97,FAILED
PAY0002142,INV002108,28-09-2025,CASH,303134.25,SUCCESS
PAY0002143,INV003530,03-06-2024,CASH,357277.2,FAILED
PAY0002144,INV003849,22-10-2024,ACH,596575.79,SUCCESS
PAY0002145,INV002279,22-01-2026,ACH,479772.8,SUCCESS
PAY0002146,INV002459,19-09-2024,ACH,31060.02,
PAY0002147,INV000441,15-12-2024,WIRE,166586.32,
PAY0002148,INV002153,13-08-2025,ACH,69320.35,FAILED
PAY0002149,INV002273,26-04-2024,CHEQUE,528095.79,
PAY0002150,INV003967,15-11-2024,CHEQUE,277161.65,SUCCESS
PAY0002151,INV002515,28-05-2024,ACH,402693.02,FAILED
PAY0002152,INV003704,11-10-2025,CASH,360785.7,
PAY0002153,INV001727,06-05-2025,WIRE,7399.61,FAILED
PAY0002154,INV000146,06-08-2025,ACH,537518.3,
PAY0002155,INV002978,27-03-2024,ACH,551746.09,SUCCESS
PAY0002156,INV002800,17-09-2025,ACH,331160.65,
PAY0002157,INV000680,02-05-2024,ACH,143055.76,SUCCESS
PAY0002158,INV001878,26-10-2024,CHEQUE,194841.85,FAILED
PAY0002159,INV000557,10-04-2024,CASH,414889.57,FAILED
PAY0002160,INV002508,22-03-2024,ACH,452426.71,FAILED
PAY0002161,INV000116,24-10-2024,WIRE,569571.43,
PAY0002162,INV003434,27-01-2024,CASH,90133.55,FAILED
PAY0002163,INV002527,05-11-2024,CASH,215329.38,FAILED
PAY0002164,INV002033,07-04-2024,CASH,291625.84,
PAY0002165,INV003157,28-10-2025,CASH,327608.78,
PAY0002166,INV001932,08-09-2025,WIRE,113009.18,SUCCESS
PAY0002167,INV002099,26-10-2025,CHEQUE,490135.36,
PAY0002168,INV000864,22-11-2025,CASH,77771.84,SUCCESS
PAY0002169,INV001605,23-10-2025,CASH,126847.23,
PAY0002170,INV001371,28-07-2025,CASH,304383.08,
PAY0002171,INV001540,04-10-2024,CHEQUE,263038.52,
PAY0002172,INV003859,27-01-2024,ACH,239824.77,
PAY0002173,INV000075,22-01-2025,CASH,449322.82,
PAY0002174,INV002872,28-02-2024,CASH,550694.36,SUCCESS
PAY0002175,INV000010,01-11-2025,ACH,313915.71,
PAY0002176,INV003611,15-06-2025,CHEQUE,388514.28,FAILED
PAY0002177,INV000840,17-10-2024,WIRE,52075.31,SUCCESS
PAY0002178,INV000288,26-08-2025,CHEQUE,578397.15,SUCCESS
PAY0002179,INV000043,13-09-2024,CHEQUE,415860.79,SUCCESS
PAY0002180,INV001520,06-05-2024,ACH,180794.95,
PAY0002181,INV001315,23-01-2026,CHEQUE,471456.68,FAILED
PAY0002182,INV001345,10-12-2024,CASH,40336.94,SUCCESS
PAY0002183,INV003009,18-01-2026,CASH,567838.34,FAILED
PAY0002184,INV000896,02-05-2025,CASH,233381.6,SUCCESS
PAY0002185,INV003171,10-04-2025,ACH,111337.22,FAILED
PAY0002186,INV001958,16-03-2024,WIRE,579272.88,FAILED
PAY0002187,INV002443,23-07-2024,CHEQUE,417437.97,SUCCESS
PAY0002188,INV002641,03-12-2025,CHEQUE,88815.64,
PAY0002189,INV002975,05-10-2024,CASH,456042.15,
PAY0002190,INV000779,04-11-2025,CASH,30098.96,
PAY0002191,INV000753,11-03-2024,CHEQUE,343211.11,
PAY0002192,INV000088,04-11-2024,CHEQUE,444357.95,
PAY0002193,INV002766,26-09-2024,WIRE,40443.84,SUCCESS
PAY0002194,INV003774,17-03-2024,CHEQUE,435810.81,
PAY0002195,INV002354,20-06-2024,WIRE,423818.08,
PAY0002196,INV002981,25-10-2025,CHEQUE,140742.93,SUCCESS
PAY0002197,INV001145,01-02-2024,CHEQUE,533741.61,FAILED
PAY0002198,INV002033,28-11-2025,CHEQUE,495903.49,FAILED
PAY0002199,INV002660,04-05-2024,ACH,188282.54,FAILED
PAY0002200,INV002582,16-12-2024,WIRE,93766.99,SUCCESS
PAY0002201,INV002282,07-01-2025,CASH,454961.22,FAILED
PAY0002202,INV000584,02-08-2025,ACH,524689.69,
PAY0002203,INV003673,06-05-2024,ACH,60920.38,SUCCESS
PAY0002204,INV001783,03-03-2024,ACH,322692.5,
PAY0002205,INV003246,12-03-2025,CHEQUE,80506.44,
PAY0002206,INV000176,26-07-2025,WIRE,421773.22,SUCCESS
PAY0002207,INV001378,15-07-2024,WIRE,44910.46,SUCCESS
PAY0002208,INV003002,17-04-2025,CHEQUE,509086.97,FAILED
PAY0002209,INV000094,13-10-2024,CHEQUE,171510.03,SUCCESS
PAY0002210,INV003257,04-02-2025,CHEQUE,305366.39,SUCCESS
PAY0002211,INV001144,14-01-2026,ACH,476899.31,SUCCESS
PAY0002212,INV000751,27-04-2025,CHEQUE,368296.74,
PAY0002213,INV002139,08-10-2025,CHEQUE,527949.87,FAILED
PAY0002214,INV003691,19-05-2024,CASH,124588.72,SUCCESS
PAY0002215,INV002481,11-11-2024,CASH,159809.64,
PAY0002216,INV001633,17-06-2024,WIRE,325680.89,FAILED
PAY0002217,INV000183,11-03-2025,ACH,589858.91,FAILED
PAY0002218,INV000645,30-04-2024,CHEQUE,475247.16,
PAY0002219,INV002506,06-02-2025,WIRE,158774.73,
PAY0002220,INV003937,18-02-2025,ACH,505380.02,FAILED
PAY0002221,INV000892,21-09-2025,CHEQUE,568200.85,FAILED
PAY0002222,INV001669,20-10-2025,WIRE,278413.92,SUCCESS
PAY0002223,INV003884,28-05-2025,WIRE,282217.16,SUCCESS
PAY0002224,INV001784,27-06-2024,CASH,370594.27,
PAY0002225,INV002458,01-01-2025,ACH,284005.88,FAILED
PAY0002226,INV000902,11-11-2024,WIRE,56814.22,
PAY0002227,INV000751,17-09-2025,CASH,550245.49,SUCCESS
PAY0002228,INV001918,01-08-2024,CHEQUE,430271.83,SUCCESS
PAY0002229,INV000504,17-04-2024,CHEQUE,164288.05,FAILED
PAY0002230,INV002187,19-06-2025,WIRE,213777.23,
PAY0002231,INV000413,20-08-2024,CHEQUE,172946.13,
PAY0002232,INV000093,24-04-2025,WIRE,509903.26,SUCCESS
PAY0002233,INV001402,13-09-2025,CHEQUE,557286.75,FAILED
PAY0002234,INV002092,24-06-2024,ACH,193744.1,FAILED
PAY0002235,INV000816,12-03-2024,WIRE,591001.28,SUCCESS
PAY0002236,INV000735,12-07-2025,ACH,518974.03,SUCCESS
PAY0002237,INV003918,23-09-2025,ACH,271091.23,SUCCESS
PAY0002238,INV003814,12-02-2024,CHEQUE,180190.58,FAILED
PAY0002239,INV002622,25-11-2024,ACH,119798.11,
PAY0002240,INV001036,11-08-2024,WIRE,481224.43,SUCCESS
PAY0002241,INV001711,27-07-2025,CHEQUE,583392.92,
PAY0002242,INV001885,06-05-2025,CHEQUE,398249.41,
PAY0002243,INV001706,09-04-2024,WIRE,374251.37,
PAY0002244,INV000938,24-05-2024,ACH,299193.57,
PAY0002245,INV002197,09-04-2024,CASH,211197.98,FAILED
PAY0002246,INV000291,29-12-2025,WIRE,77502.96,
PAY0002247,INV003903,20-01-2025,WIRE,487822.94,FAILED
PAY0002248,INV001642,23-09-2024,CHEQUE,155361.24,SUCCESS
PAY0002249,INV002310,17-09-2025,ACH,103214.72,SUCCESS
PAY0002250,INV003580,02-04-2024,WIRE,474086.65,FAILED
PAY0002251,INV003827,14-12-2024,WIRE,211133.56,
PAY0002252,INV001297,14-02-2025,WIRE,46834.05,SUCCESS
PAY0002253,INV001793,17-09-2024,CASH,360768.18,
PAY0002254,INV002918,24-10-2025,CASH,338021.62,SUCCESS
PAY0002255,INV003469,24-05-2025,CHEQUE,279113.56,
PAY0002256,INV000130,27-11-2024,WIRE,516488.02,FAILED
PAY0002257,INV000752,09-03-2024,ACH,192792.88,SUCCESS
PAY0002258,INV000312,07-03-2025,CASH,488220.04,FAILED
PAY0002259,INV002504,14-04-2025,WIRE,278382.3,FAILED
PAY0002260,INV003290,21-06-2025,WIRE,586743.62,SUCCESS
PAY0002261,INV000816,10-02-2025,ACH,244670.97,SUCCESS
PAY0002262,INV002870,31-07-2025,CHEQUE,384396.11,FAILED
PAY0002263,INV000074,01-09-2024,CASH,583520.63,
PAY0002264,INV000078,02-11-2024,CASH,259334.45,
PAY0002265,INV001470,17-02-2024,CASH,369636.54,FAILED
PAY0002266,INV000525,15-01-2026,CASH,122619.74,
PAY0002267,INV001009,13-01-2025,WIRE,438264.11,SUCCESS
PAY0002268,INV002997,17-09-2025,CHEQUE,355156.41,SUCCESS
PAY0002269,INV000571,16-08-2025,WIRE,308757.06,
PAY0002270,INV002196,21-02-2025,CASH,474155.33,SUCCESS
PAY0002271,INV001769,27-05-2024,ACH,409760.6,
PAY0002272,INV001044,11-01-2025,CHEQUE,205644.67,FAILED
PAY0002273,INV002492,26-02-2025,CASH,48505.28,FAILED
PAY0002274,INV000060,03-04-2025,ACH,156223.69,
PAY0002275,INV002741,03-11-2025,CHEQUE,363006.48,
PAY0002276,INV001324,18-03-2025,ACH,72228.73,
PAY0002277,INV000182,10-03-2024,ACH,584873.41,
PAY0002278,INV001866,08-04-2025,CHEQUE,144473.88,SUCCESS
PAY0002279,INV003842,11-09-2025,WIRE,514083.72,SUCCESS
PAY0002280,INV002801,09-06-2025,CASH,210789.59,FAILED
PAY0002281,INV002424,24-01-2024,CHEQUE,550664.61,SUCCESS
PAY0002282,INV001681,24-03-2025,ACH,31926.08,
PAY0002283,INV001296,18-07-2024,ACH,442203.68,FAILED
PAY0002284,INV002513,29-11-2024,CHEQUE,299777.36,
PAY0002285,INV003355,07-04-2024,CASH,34730.03,SUCCESS
PAY0002286,INV001450,25-08-2025,WIRE,504344.99,
PAY0002287,INV000779,05-12-2025,ACH,381468.19,
PAY0002288,INV002918,04-02-2025,ACH,472773.08,SUCCESS
PAY0002289,INV000608,30-07-2024,WIRE,486580.05,
PAY0002290,INV000761,28-02-2025,ACH,7021.75,SUCCESS
PAY0002291,INV003219,21-03-2025,CHEQUE,201411.03,SUCCESS
PAY0002292,INV002277,23-12-2025,WIRE,123157.07,
PAY0002293,INV001919,04-02-2024,CHEQUE,493664.66,FAILED
PAY0002294,INV003807,24-07-2025,CHEQUE,519352.88,SUCCESS
PAY0002295,INV000594,16-02-2024,CASH,225302.8,SUCCESS
PAY0002296,INV000860,28-06-2024,ACH,66886.39,
PAY0002297,INV001692,19-10-2024,ACH,3478.21,FAILED
PAY0002298,INV003254,10-07-2025,WIRE,402853.24,FAILED
PAY0002299,INV003249,04-02-2025,CHEQUE,38559.29,SUCCESS
PAY0002300,INV003604,17-08-2025,CASH,492356.8,
PAY0002301,INV001218,17-05-2024,ACH,469517.14,
PAY0002302,INV001669,28-02-2025,CHEQUE,385381.26,FAILED
PAY0002303,INV003128,17-07-2024,CASH,8943.9,SUCCESS
PAY0002304,INV000896,23-01-2026,CHEQUE,201999.25,SUCCESS
PAY0002305,INV000296,22-12-2025,CHEQUE,214948.82,SUCCESS
PAY0002306,INV001987,04-09-2024,CHEQUE,91081.28,SUCCESS
PAY0002307,INV001636,17-09-2025,WIRE,350086.29,FAILED
PAY0002308,INV003108,31-08-2024,CASH,212513.69,
PAY0002309,INV003217,25-03-2025,CHEQUE,67899.95,
PAY0002310,INV002989,14-12-2024,WIRE,149780.86,FAILED
PAY0002311,INV003460,16-08-2024,WIRE,260296.66,FAILED
PAY0002312,INV002945,16-09-2025,CASH,315199.56,SUCCESS
PAY0002313,INV002495,21-07-2025,ACH,179735.91,
PAY0002314,INV002519,25-10-2024,CASH,479358.62,FAILED
PAY0002315,INV000303,11-05-2024,WIRE,519616.21,FAILED
PAY0002316,INV003576,24-09-2024,WIRE,506661.34,FAILED
PAY0002317,INV001104,22-06-2024,WIRE,7050.93,SUCCESS
PAY0002318,INV002255,16-04-2025,WIRE,90885.83,SUCCESS
PAY0002319,INV003742,15-03-2025,ACH,68036.43,FAILED
PAY0002320,INV001770,20-12-2024,CASH,276584.44,FAILED
PAY0002321,INV000761,18-05-2024,WIRE,590434.22,FAILED
PAY0002322,INV000801,02-10-2024,CHEQUE,371263.25,SUCCESS
PAY0002323,INV002564,15-09-2024,CHEQUE,440264.71,FAILED
PAY0002324,INV003973,29-12-2025,CHEQUE,541749.38,SUCCESS
PAY0002325,INV001846,11-08-2024,CASH,589959.59,FAILED
PAY0002326,INV001870,06-07-2025,WIRE,478270.77,FAILED
PAY0002327,INV002554,13-07-2024,ACH,373269.24,
PAY0002328,INV001910,23-10-2024,CASH,566446.83,
PAY0002329,INV003669,23-06-2024,WIRE,517331.11,SUCCESS
PAY0002330,INV001308,27-09-2024,WIRE,297822.34,FAILED
PAY0002331,INV000595,28-03-2025,ACH,67616.09,SUCCESS
PAY0002332,INV003199,13-03-2025,ACH,593653.92,FAILED
PAY0002333,INV003045,12-07-2025,ACH,478652.65,SUCCESS
PAY0002334,INV000046,26-02-2025,WIRE,180488.35,SUCCESS
PAY0002335,INV003819,19-05-2024,ACH,105302.08,SUCCESS
PAY0002336,INV003120,01-07-2024,WIRE,454901.79,SUCCESS
PAY0002337,INV002612,09-07-2024,WIRE,157718.04,SUCCESS
PAY0002338,INV001997,13-05-2024,ACH,430842.47,FAILED
PAY0002339,INV000900,30-06-2024,CHEQUE,114515.26,FAILED
PAY0002340,INV000290,28-10-2025,CHEQUE,245699.47,SUCCESS
PAY0002341,INV002485,29-04-2025,WIRE,145474.12,FAILED
PAY0002342,INV000451,03-11-2024,CHEQUE,358013.88,
PAY0002343,INV000854,20-07-2025,ACH,553900.13,SUCCESS
PAY0002344,INV001013,27-02-2024,ACH,531530.63,
PAY0002345,INV000146,05-05-2024,CHEQUE,418281.36,SUCCESS
PAY0002346,INV002996,27-09-2025,WIRE,407485.8,SUCCESS
PAY0002347,INV000364,28-06-2025,WIRE,216090.18,
PAY0002348,INV003122,21-09-2024,CASH,293263.39,FAILED
PAY0002349,INV002801,01-09-2024,ACH,559899.08,
PAY0002350,INV003471,25-09-2025,CASH,214696.01,SUCCESS
PAY0002351,INV001660,28-12-2024,ACH,568119.86,SUCCESS
PAY0002352,INV002899,08-03-2025,CASH,517395.14,
PAY0002353,INV000232,04-12-2025,ACH,19680.96,
PAY0002354,INV000882,24-11-2024,CASH,486427.97,FAILED
PAY0002355,INV000646,09-01-2026,CASH,125919.84,FAILED
PAY0002356,INV000032,17-01-2025,CHEQUE,176208.71,FAILED
PAY0002357,INV001466,10-06-2025,CHEQUE,42720.84,
PAY0002358,INV001647,08-08-2024,ACH,598985.26,SUCCESS
PAY0002359,INV000768,03-09-2024,WIRE,420999.48,
PAY0002360,INV003657,21-01-2026,WIRE,96913.37,
PAY0002361,INV000029,15-10-2024,WIRE,485011.82,
PAY0002362,INV000347,29-08-2025,CASH,281372.66,SUCCESS
PAY0002363,INV000329,07-02-2024,ACH,502223.5,FAILED
PAY0002364,INV002648,18-01-2026,WIRE,273387.57,FAILED
PAY0002365,INV001657,06-05-2025,CASH,310769.95,
PAY0002366,INV002298,11-01-2025,CASH,489846.73,FAILED
PAY0002367,INV000504,24-07-2025,ACH,47200.68,FAILED
PAY0002368,INV002005,19-10-2024,CHEQUE,596125.72,FAILED
PAY0002369,INV001273,20-03-2025,WIRE,206668.39,FAILED
PAY0002370,INV001475,16-09-2025,CASH,170866.01,FAILED
PAY0002371,INV003656,24-02-2025,CHEQUE,596729.98,
PAY0002372,INV002163,02-10-2025,ACH,175089.18,
PAY0002373,INV000306,11-07-2025,ACH,86419.98,
PAY0002374,INV003230,25-03-2025,WIRE,302949.45,SUCCESS
PAY0002375,INV003210,07-12-2025,WIRE,576290.09,
PAY0002376,INV002812,24-05-2025,CHEQUE,210408.68,FAILED
PAY0002377,INV002735,29-06-2024,CHEQUE,189435.04,SUCCESS
PAY0002378,INV001331,24-04-2025,ACH,233708.16,SUCCESS
PAY0002379,INV003287,20-07-2024,CASH,63968.44,
PAY0002380,INV003919,02-06-2025,CHEQUE,510229.68,
PAY0002381,INV000344,14-09-2025,ACH,63679.24,FAILED
PAY0002382,INV001767,03-11-2025,CHEQUE,85004.25,FAILED
PAY0002383,INV000227,13-07-2024,CHEQUE,212851.94,FAILED
PAY0002384,INV001315,11-01-2026,CHEQUE,476364.52,SUCCESS
PAY0002385,INV002596,30-04-2024,ACH,344567.52,SUCCESS
PAY0002386,INV002164,16-12-2025,ACH,252801.42,SUCCESS
PAY0002387,INV000628,23-05-2025,CHEQUE,269984.83,
PAY0002388,INV002385,12-12-2025,ACH,242636.54,SUCCESS
PAY0002389,INV000800,12-07-2025,CASH,18557.56,
PAY0002390,INV003928,02-05-2025,WIRE,359032.44,SUCCESS
PAY0002391,INV000285,13-03-2025,ACH,495873.37,
PAY0002392,INV003540,23-12-2025,WIRE,407172.23,SUCCESS
PAY0002393,INV003436,07-03-2024,ACH,92820.27,
PAY0002394,INV003894,23-05-2025,CASH,58403.26,
PAY0002395,INV001043,28-05-2024,ACH,207633.82,SUCCESS
PAY0002396,INV000357,03-05-2024,CASH,415487.48,SUCCESS
PAY0002397,INV000645,16-02-2024,ACH,71183.11,FAILED
PAY0002398,INV002078,20-06-2025,ACH,586239.52,
PAY0002399,INV003099,14-01-2026,ACH,101964.44,FAILED
PAY0002400,INV001437,01-07-2025,CASH,14775.24,FAILED
PAY0002401,INV003772,23-07-2024,WIRE,373436.21,SUCCESS
PAY0002402,INV002988,19-02-2024,WIRE,159894.07,
PAY0002403,INV001514,22-04-2024,CHEQUE,136557.68,FAILED
PAY0002404,INV000595,01-09-2025,CASH,573457.18,FAILED
PAY0002405,INV002133,25-02-2024,WIRE,336307.27,SUCCESS
PAY0002406,INV000476,18-08-2024,CASH,434607.65,FAILED
PAY0002407,INV000553,03-08-2024,CASH,258680.43,SUCCESS
PAY0002408,INV003344,24-08-2024,CHEQUE,392804.59,FAILED
PAY0002409,INV002253,11-12-2024,CHEQUE,73676.65,SUCCESS
PAY0002410,INV001650,25-01-2024,WIRE,291959.39,
PAY0002411,INV003147,11-06-2025,CHEQUE,411400.12,FAILED
PAY0002412,INV003410,01-11-2024,ACH,269764.44,
PAY0002413,INV001161,29-08-2025,ACH,394169.57,SUCCESS
PAY0002414,INV003397,09-02-2025,WIRE,133921.99,SUCCESS
PAY0002415,INV001607,23-01-2026,WIRE,23940.89,
PAY0002416,INV000336,06-05-2024,WIRE,540025.05,SUCCESS
PAY0002417,INV002007,15-06-2025,WIRE,179317.55,FAILED
PAY0002418,INV002914,22-04-2025,CASH,326032.52,
PAY0002419,INV003283,07-12-2025,CASH,137333.41,FAILED
PAY0002420,INV002091,18-03-2024,WIRE,223554.18,SUCCESS
PAY0002421,INV002972,08-04-2025,CASH,436655.42,SUCCESS
PAY0002422,INV000191,10-11-2024,CASH,550086.49,
PAY0002423,INV003481,24-11-2024,CASH,460579.6,SUCCESS
PAY0002424,INV002575,31-03-2025,WIRE,249159.74,SUCCESS
PAY0002425,INV003957,13-10-2025,WIRE,253187.98,
PAY0002426,INV001293,20-02-2025,WIRE,551233.6,FAILED
PAY0002427,INV001961,03-05-2024,WIRE,348675.6,
PAY0002428,INV003756,21-07-2024,CASH,259997.13,
PAY0002429,INV003885,12-08-2024,CHEQUE,38846.36,FAILED
PAY0002430,INV001576,09-05-2025,WIRE,242476.25,
PAY0002431,INV001386,03-04-2025,CHEQUE,471576.03,FAILED
PAY0002432,INV001089,08-07-2024,ACH,171411.53,SUCCESS
PAY0002433,INV003693,04-04-2025,CHEQUE,439663.97,
PAY0002434,INV002078,26-08-2025,CASH,174141.84,FAILED
PAY0002435,INV000910,01-12-2024,CASH,334964.69,
PAY0002436,INV001200,09-09-2025,CHEQUE,63024,FAILED
PAY0002437,INV001352,13-08-2024,ACH,295572.03,FAILED
PAY0002438,INV001727,03-06-2025,CASH,564364.89,SUCCESS
PAY0002439,INV003885,14-04-2024,WIRE,205184.07,SUCCESS
PAY0002440,INV001295,07-10-2025,CHEQUE,54187.63,FAILED
PAY0002441,INV003399,25-03-2024,ACH,545740.94,SUCCESS
PAY0002442,INV000323,05-08-2024,ACH,227292.17,
PAY0002443,INV003902,30-12-2024,WIRE,331229.94,
PAY0002444,INV001517,02-07-2024,WIRE,508317.94,FAILED
PAY0002445,INV000879,08-11-2025,CHEQUE,194819.53,
PAY0002446,INV002767,24-02-2024,CHEQUE,249448.19,
