po_line_id,po_id,item_code,quantity,unit_price,line_amount
POL0001722,PO002684,ITEM0349,463,1309.83,606451.29
POL0001723,PO002504,ITEM0072,109,4472.19,487468.71
POL0001724,PO000549,ITEM0015,172,2251.05,387180.6
POL0001725,PO000232,ITEM1014,133,331.42,44078.86
POL0001726,PO000409,ITEM1158,419,3520.77,1475202.63
POL0001727,PO000984,ITEM1129,128,1856.16,237588.48
POL0001728,PO002927,ITEM0634,20,3106.92,62138.4
POL0001729,PO000591,ITEM0568,314,4617.98,1450045.72
POL0001730,PO002991,ITEM1143,228,140.81,32104.68
POL0001731,PO001048,ITEM1177,371,1948.87,723030.77
POL0001732,PO000321,ITEM1016,83,887.28,73644.24
POL0001733,PO001187,ITEM0029,396,720.77,285424.92
POL0001734,PO002759,ITEM0439,445,3469.49,1543923.05
POL0001735,PO002548,ITEM0106,41,539.41,306.17
POL0001736,PO002817,ITEM0782,259,2158.11,558950.49
POL0001737,PO002238,ITEM0818,233,60,13980
POL0001738,PO000621,ITEM0072,324,849.18,335.89
POL0001739,PO001697,ITEM0278,395,1182.23,466980.85
POL0001740,PO002228,ITEM1195,174,982.97,339.63
POL0001741,PO000123,ITEM0123,233,3024.58,704727.14
POL0001742,PO002307,ITEM0026,114,682.81,461.93
POL0001743,PO000777,ITEM0071,305,2307.4,703757
POL0001744,PO000448,ITEM0419,77,801.24,61695.48
POL0001745,PO002087,ITEM0968,184,2831.86,521062.24
POL0001746,PO000584,ITEM0381,325,1949.24,633503
POL0001747,PO001296,ITEM0573,401,4118.14,1651374.14
POL0001748,PO002032,ITEM0228,395,559.37,220951.15
POL0001749,PO000281,ITEM0971,270,4038.72,1090454.4
POL0001750,PO001004,ITEM0834,222,1284.18,285087.96
POL0001751,PO000924,ITEM0618,490,723.5,354515
POL0001752,PO000540,ITEM0377,392,4653.37,1824121.04
POL0001753,PO000064,ITEM0296,37,3239.73,119870.01
POL0001754,PO001106,ITEM0169,99,4556.85,451128.15
POL0001755,PO002722,ITEM0035,365,4569.31,1667798.15
POL0001756,PO001828,ITEM0972,146,3709.54,541592.84
POL0001757,PO000853,ITEM0375,182,3085.12,561491.84
POL0001758,PO000387,ITEM0461,310,1765.61,547339.1
POL0001759,PO002669,ITEM0954,230,2044.88,470322.4
POL0001760,PO000099,ITEM0275,143,3601,514943
POL0001761,PO001471,ITEM1197,166,4135.81,686544.46
POL0001762,PO000539,ITEM0217,47,1911.32,89832.04
POL0001763,PO002200,ITEM1191,331,552.2,182778.2
POL0001764,PO001761,ITEM1107,36,853.65,30731.4
POL0001765,PO001170,ITEM1098,498,3787.24,1886045.52
POL0001766,PO001753,ITEM1053,120,2394.85,287382
POL0001767,PO001554,ITEM0121,54,1069.47,57751.38
POL0001768,PO001278,ITEM0935,246,2627.59,646387.14
POL0001769,PO001796,ITEM1142,251,3746.01,940248.51
POL0001770,PO002343,ITEM0067,490,2822.78,1383162.2
POL0001771,PO000536,ITEM0176,307,4231.85,1299177.95
POL0001772,PO002340,ITEM1084,12,251.76,3021.12
POL0001773,PO000826,ITEM0805,383,4468.67,1711500.61
POL0001774,PO000809,ITEM0668,363,3126.64,1134970.32
POL0001775,PO002089,ITEM0896,132,2701.66,356619.12
POL0001776,PO002066,ITEM0324,473,4752.92,2248131.16
POL0001777,PO001681,ITEM0653,283,4827.32,1366131.56
POL0001778,PO000040,ITEM0345,85,740.17,62914.45
POL0001779,PO002978,ITEM1007,75,996.51,74738.25
POL0001780,PO000060,ITEM0736,370,741.92,274510.4
POL0001781,PO000893,ITEM0005,-10,4393.25,-43932.5
POL0001782,PO001544,ITEM0510,-1,2742.72,-2742.72
POL0001783,PO001652,ITEM0929,370,3571.59,1321488.3
POL0001784,PO000014,ITEM1058,46,3060.93,140802.78
POL0001785,PO000369,ITEM0249,383,3890.72,1490145.76
POL0001786,PO000095,ITEM1188,197,3991.61,786347.17
POL0001787,PO002326,ITEM0312,425,461.73,196235.25
POL0001788,PO000826,ITEM0936,61,3427.55,209080.55
POL0001789,PO002365,ITEM0942,287,3366.27,966119.49
POL0001790,PO000037,ITEM1110,306,223.65,68436.9
POL0001791,PO000337,ITEM1122,162,1501.01,243163.62
POL0001792,PO000167,ITEM0104,122,1942.54,597.13
POL0001793,PO002110,ITEM0568,420,4862.2,2042124
POL0001794,PO000397,ITEM0501,117,2172.81,254218.77
POL0001795,PO002144,ITEM0175,32,4647.85,148731.2
POL0001796,PO002646,ITEM0757,329,3020.65,993793.85
POL0001797,PO002349,ITEM0633,158,2506.24,395985.92
POL0001798,PO001065,ITEM0025,-1,945.56,-945.56
POL0001799,PO000980,ITEM0569,94,1619.71,152252.74
POL0001800,PO001537,ITEM1178,5,2232.39,11161.95
POL0001801,PO002884,ITEM0560,118,1416.92,167196.56
POL0001802,PO002934,ITEM0110,211,2208.08,465904.88
POL0001803,PO002638,ITEM0033,271,689.74,186919.54
POL0001804,PO000376,ITEM1039,351,3849.96,1351335.96
POL0001805,PO002103,ITEM0915,60,3263.09,195785.4
POL0001806,PO000005,ITEM0306,382,1444.93,551963.26
POL0001807,PO002175,ITEM0710,190,703.69,133701.1
POL0001808,PO002822,ITEM0666,25,2484.4,62110
POL0001809,PO001469,ITEM0395,229,1137.01,260375.29
POL0001810,PO000911,ITEM0706,71,4755.17,337617.07
POL0001811,PO000358,ITEM0327,-2,42.11,-84.22
POL0001812,PO000572,ITEM1130,498,3857.95,1921259.1
POL0001813,PO002813,ITEM0858,44,2744.76,120769.44
POL0001814,PO002587,ITEM0671,311,883.45,274752.95
POL0001815,PO001629,ITEM0235,-1,1434.32,-1434.32
POL0001816,PO000709,ITEM0449,21,2323.24,48788.04
POL0001817,PO000221,ITEM0175,208,2041.99,424733.92
POL0001818,PO001878,ITEM0178,114,2611.86,723.68
POL0001819,PO000822,ITEM0261,371,4536.88,1683182.48
POL0001820,PO001750,ITEM0141,496,4626.15,2294570.4
POL0001821,PO001084,ITEM1091,54,146.83,7928.82
POL0001822,PO001759,ITEM0892,-5,2488.79,-12443.95
POL0001823,PO002993,ITEM0530,104,4778.6,496974.4
POL0001824,PO001252,ITEM0364,361,230.02,83037.22
POL0001825,PO000897,ITEM0615,490,2199.03,1077524.7
POL0001826,PO002548,ITEM0181,484,125.77,60872.68
POL0001827,PO002946,ITEM0420,-7,1829.75,-12808.25
POL0001828,PO000610,ITEM0532,148,2459.09,363945.32
POL0001829,PO000341,ITEM1006,275,4805.51,1321515.25
POL0001830,PO001302,ITEM0208,263,845.38,222334.94
POL0001831,PO002737,ITEM0376,54,4130.25,223033.5
POL0001832,PO001606,ITEM0857,495,18.97,9390.15
POL0001833,PO002863,ITEM0820,188,4674.74,878851.12
POL0001834,PO000314,ITEM0906,428,650.11,278247.08
POL0001835,PO001811,ITEM1046,199,4261.51,848040.49
POL0001836,PO001202,ITEM0970,128,3950.53,505667.84
POL0001837,PO002369,ITEM0124,31,3311.96,102670.76
POL0001838,PO001691,ITEM0223,175,75.22,13163.5
POL0001839,PO001980,ITEM0618,145,2502.99,362933.55
POL0001840,PO001114,ITEM0430,54,1176.47,63529.38
POL0001841,PO001550,ITEM1122,147,3630.29,533652.63
POL0001842,PO001378,ITEM0887,46,754.08,34687.68
POL0001843,PO001460,ITEM0336,299,3691.27,1103689.73
POL0001844,PO000071,ITEM0819,284,3928.27,1115628.68
POL0001845,PO002633,ITEM0181,131,4005.15,524674.65
POL0001846,PO002509,ITEM1010,41,3352.9,137468.9
POL0001847,PO002176,ITEM0301,269,2752.16,740331.04
POL0001848,PO001758,ITEM0479,-9,4285.87,-38572.83
POL0001849,PO001178,ITEM1025,162,3385.84,548506.08
POL0001850,PO002966,ITEM0133,247,4031.46,995770.62
POL0001851,PO001720,ITEM1100,131,2933.43,405.75
POL0001852,PO000075,ITEM0712,122,4330.86,528364.92
POL0001853,PO000180,ITEM0373,408,503.78,205542.24
POL0001854,PO001274,ITEM0402,407,4390.81,1787059.67
POL0001855,PO002975,ITEM0382,132,411.31,54292.92
POL0001856,PO001645,ITEM0105,5,592.32,2961.6
POL0001857,PO001737,ITEM0009,370,4755.31,1759464.7
POL0001858,PO000412,ITEM1035,112,2483.36,278136.32
POL0001859,PO000669,ITEM0128,495,292.27,144673.65
POL0001860,PO001830,ITEM1128,93,525.17,48840.81
POL0001861,PO000203,ITEM0165,308,3021.95,930760.6
POL0001862,PO000055,ITEM0430,131,162.17,21244.27
POL0001863,PO000479,ITEM0493,469,2374.22,1113509.18
POL0001864,PO000406,ITEM0956,343,2481.91,851295.13
POL0001865,PO000430,ITEM0795,274,2074.7,568467.8
POL0001866,PO001454,ITEM0105,69,3802.8,262393.2
POL0001867,PO002655,ITEM0584,122,492.61,60098.42
POL0001868,PO002146,ITEM0674,315,2333.3,734989.5
POL0001869,PO000494,ITEM0158,461,47.13,21726.93
POL0001870,PO001384,ITEM1086,214,1703.63,364576.82
POL0001871,PO000682,ITEM1144,51,113.17,5771.67
POL0001872,PO002141,ITEM0008,434,4185.6,1816550.4
POL0001873,PO000231,ITEM0465,389,2339.91,910224.99
POL0001874,PO001748,ITEM0057,474,2077.51,984739.74
POL0001875,PO002522,ITEM0963,252,555.34,139945.68
POL0001876,PO000831,ITEM0787,69,648.89,44773.41
POL0001877,PO002194,ITEM0406,241,3874.47,933747.27
POL0001878,PO001833,ITEM0859,418,1133.43,473773.74
POL0001879,PO000029,ITEM0373,44,4498.35,197927.4
POL0001880,PO002961,ITEM1125,270,74.62,20147.4
POL0001881,PO002051,ITEM0065,170,2327.61,651.68
POL0001882,PO000796,ITEM0277,332,4340.63,1441089.16
POL0001883,PO000665,ITEM0249,192,4820.04,925447.68
POL0001884,PO001575,ITEM0784,9,3946.71,35520.39
POL0001885,PO001632,ITEM0967,423,2279.46,801.05
POL0001886,PO000272,ITEM0895,339,3413.2,1157074.8
POL0001887,PO001494,ITEM0291,50,1229.54,61477
POL0001888,PO001666,ITEM0611,18,3679,66222
POL0001889,PO001968,ITEM0020,188,363.5,68338
POL0001890,PO002658,ITEM1071,176,232.1,40849.6
POL0001891,PO001156,ITEM0434,447,3908.85,1747255.95
POL0001892,PO002205,ITEM0455,345,562.53,194072.85
POL0001893,PO001200,ITEM1031,137,2709.15,371153.55
POL0001894,PO000439,ITEM0871,2,51.09,102.18
POL0001895,PO000064,ITEM0648,404,372.97,150679.88
POL0001896,PO001509,ITEM0146,13,736.8,9578.4
POL0001897,PO002926,ITEM1127,358,1823.64,652863.12
POL0001898,PO002921,ITEM0502,347,1454.01,504541.47
POL0001899,PO001352,ITEM0477,434,4678.59,2030508.06
POL0001900,PO001335,ITEM0035,36,467.36,16824.96
POL0001901,PO002043,ITEM0862,440,3805.27,1674318.8
POL0001902,PO002071,ITEM1199,498,777.34,387115.32
POL0001903,PO001311,ITEM0968,428,4795.78,2052593.84
POL0001904,PO000456,ITEM0281,162,1604.76,259971.12
POL0001905,PO002019,ITEM0675,29,4529.16,131345.64
POL0001906,PO001525,ITEM1153,58,1171.05,67920.9
POL0001907,PO001064,ITEM0317,40,1706.83,68273.2
POL0001908,PO002751,ITEM0946,470,3197.46,1502806.2
POL0001909,PO000629,ITEM0606,365,1916.76,699617.4
POL0001910,PO001515,ITEM0574,212,3791.89,803880.68
POL0001911,PO000151,ITEM0734,226,2342.82,529477.32
POL0001912,PO000834,ITEM0126,42,136.58,5736.36
POL0001913,PO001574,ITEM0540,227,612.52,139042.04
POL0001914,PO002627,ITEM0471,236,2657.79,627238.44
POL0001915,PO000401,ITEM0997,360,306.01,110163.6
POL0001916,PO000066,ITEM0381,491,1141.35,560402.85
POL0001917,PO001236,ITEM1031,141,4106.69,579043.29
POL0001918,PO000742,ITEM0786,351,2295.09,563.06
POL0001919,PO001616,ITEM1082,160,1297.8,207648
POL0001920,PO000762,ITEM1137,65,4467.51,290388.15
POL0001921,PO001838,ITEM0854,143,4985.16,712877.88
POL0001922,PO002674,ITEM0773,59,51.43,3034.37
POL0001923,PO000277,ITEM0423,63,2391.17,150643.71
POL0001924,PO001643,ITEM0975,96,3633.15,348782.4
POL0001925,PO000514,ITEM0447,60,1790.67,107440.2
POL0001926,PO001947,ITEM0107,210,3610.18,758137.8
POL0001927,PO001079,ITEM1059,333,3470.41,1155646.53
POL0001928,PO002423,ITEM0479,257,4968.24,1276837.68
POL0001929,PO001518,ITEM0482,345,1673.04,577198.8
POL0001930,PO002816,ITEM1075,167,3941.03,658152.01
POL0001931,PO001943,ITEM0410,299,3860.01,1154142.99
POL0001932,PO001341,ITEM0921,370,419.04,155044.8
POL0001933,PO001288,ITEM0393,121,3882.56,469789.76
POL0001934,PO001845,ITEM0119,367,1608.35,590264.45
POL0001935,PO001898,ITEM1024,246,2976.89,732314.94
POL0001936,PO001788,ITEM0158,166,1273.46,211394.36
POL0001937,PO002159,ITEM0532,431,138.11,59525.41
POL0001938,PO001649,ITEM0267,82,2384.28,195510.96
POL0001939,PO002893,ITEM0361,95,901.31,85624.45
POL0001940,PO000424,ITEM0218,319,736.13,234825.47
POL0001941,PO001520,ITEM1004,417,2323.94,969082.98
POL0001942,PO000437,ITEM0867,51,4843.56,247021.56
POL0001943,PO002527,ITEM1113,389,1472.64,572856.96
POL0001944,PO002263,ITEM0828,137,1341.02,183719.74
POL0001945,PO000720,ITEM0213,109,161.91,17648.19
POL0001946,PO000850,ITEM1198,479,2892.92,1385708.68
POL0001947,PO000739,ITEM0847,81,935.9,75807.9
POL0001948,PO002252,ITEM0029,493,2843.19,1401692.67
POL0001949,PO000756,ITEM0815,491,4452.42,2186138.22
POL0001950,PO001730,ITEM1119,414,387.16,72.38
POL0001951,PO000080,ITEM0443,227,4417.69,1002815.63
POL0001952,PO000795,ITEM0913,31,2000.31,62009.61
POL0001953,PO002807,ITEM0023,10,4440.86,44408.6
POL0001954,PO000855,ITEM0379,139,2916.51,405394.89
POL0001955,PO001146,ITEM0772,224,917.7,205564.8
POL0001956,PO001805,ITEM0328,426,565.66,240971.16
POL0001957,PO000990,ITEM1138,390,2218.01,223.07
POL0001958,PO001629,ITEM0666,278,162.56,45191.68
POL0001959,PO002523,ITEM1127,70,4404.88,308341.6
POL0001960,PO002477,ITEM0461,347,3018.12,1047287.64
POL0001961,PO002021,ITEM0370,348,790.02,274926.96
POL0001962,PO002346,ITEM0242,34,800.33,27211.22
POL0001963,PO000196,ITEM0612,103,1740.31,179251.93
POL0001964,PO000244,ITEM0257,278,4085.52,1135774.56
POL0001965,PO001619,ITEM0679,357,2098.91,749310.87
POL0001966,PO002265,ITEM0623,222,4315.06,957943.32
POL0001967,PO001085,ITEM0766,95,2940.56,723.06
POL0001968,PO001782,ITEM0618,248,4295.81,1065360.88
POL0001969,PO001489,ITEM0846,204,3740.92,763147.68
POL0001970,PO002235,ITEM0021,1,848.23,848.23
POL0001971,PO000704,ITEM0096,462,516.41,238581.42
POL0001972,PO001522,ITEM0613,385,388.77,149676.45
POL0001973,PO001145,ITEM0531,111,3098.48,343931.28
POL0001974,PO000923,ITEM0356,457,172.97,79047.29
POL0001975,PO001013,ITEM0423,168,4785.59,803979.12
POL0001976,PO001465,ITEM0138,480,838.86,809.78
POL0001977,PO001358,ITEM0705,453,3259.88,1476725.64
POL0001978,PO002988,ITEM0464,20,567.61,11352.2
POL0001979,PO002941,ITEM0069,135,1642.8,221778
POL0001980,PO002271,ITEM1148,197,2904.48,572182.56
POL0001981,PO000794,ITEM0503,391,1040.76,406937.16
POL0001982,PO001009,ITEM0808,73,1472.72,107508.56
POL0001983,PO000030,ITEM1101,293,2133.77,564.77
POL0001984,PO002643,ITEM0473,369,2691.83,993285.27
POL0001985,PO001104,ITEM0554,415,4829.59,2004279.85
POL0001986,PO001820,ITEM0683,440,2898.94,1275533.6
POL0001987,PO002506,ITEM0275,191,1565.28,298968.48
POL0001988,PO002034,ITEM0823,50,713.21,35660.5
POL0001989,PO002409,ITEM0762,236,2298.93,542547.48
POL0001990,PO001573,ITEM0374,23,4532.07,104237.61
POL0001991,PO000381,ITEM1160,433,1341.01,580657.33
POL0001992,PO000401,ITEM0272,219,1709.49,374378.31
POL0001993,PO000939,ITEM0205,218,380.07,82855.26
POL0001994,PO000525,ITEM0868,108,3612.74,390175.92
POL0001995,PO000620,ITEM1042,130,2367.26,307743.8
POL0001996,PO000422,ITEM0291,194,1259.37,244317.78
POL0001997,PO000494,ITEM0919,445,3104.05,1381302.25
POL0001998,PO002340,ITEM0325,107,132.25,14150.75
POL0001999,PO001101,ITEM0646,440,2665.23,1172701.2
POL0002000,PO000681,ITEM0217,128,305.42,39093.76
POL0002001,PO001360,ITEM0727,343,1151.36,94.99
POL0002002,PO000572,ITEM0206,97,3598.98,349101.06
POL0002003,PO002729,ITEM0102,43,1497.56,64395.08
POL0002004,PO002422,ITEM0945,216,2425.57,523923.12
POL0002005,PO000520,ITEM0767,123,2330.69,286674.87
POL0002006,PO000629,ITEM0192,118,4299.85,507382.3
POL0002007,PO001042,ITEM0659,110,3540.98,389507.8
POL0002008,PO002420,ITEM0370,266,3956.08,1052317.28
POL0002009,PO002224,ITEM0990,486,37.12,18040.32
POL0002010,PO001566,ITEM1177,210,2463.55,517345.5
POL0002011,PO000697,ITEM1144,96,4403.14,422701.44
POL0002012,PO002530,ITEM0118,38,1789.84,68013.92
POL0002013,PO002726,ITEM0594,229,3582.06,820291.74
POL0002014,PO002129,ITEM0684,130,286.65,37264.5
POL0002015,PO002160,ITEM1087,392,3921.94,1537400.48
POL0002016,PO001314,ITEM0896,368,2707.43,996334.24
POL0002017,PO000705,ITEM0037,234,674.88,157921.92
POL0002018,PO000514,ITEM1198,126,1989.49,250675.74
POL0002019,PO000888,ITEM0654,175,1525.72,267001
POL0002020,PO001605,ITEM0346,31,3928.68,121789.08
POL0002021,PO001436,ITEM0018,78,917.83,71590.74
POL0002022,PO002988,ITEM0831,263,916.76,241107.88
POL0002023,PO001832,ITEM0353,442,4944.29,2185376.18
POL0002024,PO001032,ITEM0370,86,2944.91,253262.26
POL0002025,PO000695,ITEM0333,36,4255.41,153194.76
POL0002026,PO002334,ITEM1175,130,435.95,56673.5
POL0002027,PO002481,ITEM0856,-5,3940.31,-19701.55
POL0002028,PO000163,ITEM0276,415,3468.12,1439269.8
POL0002029,PO001404,ITEM0108,-10,1311.38,-13113.8
POL0002030,PO000759,ITEM0137,174,2151.54,374367.96
POL0002031,PO000077,ITEM0475,135,3235.08,436735.8
POL0002032,PO000346,ITEM1178,15,3686.62,55299.3
POL0002033,PO002207,ITEM0364,179,3815.08,682899.32
POL0002034,PO000384,ITEM0178,142,4181.77,593811.34
POL0002035,PO000024,ITEM0096,103,1911.61,196895.83
POL0002036,PO000589,ITEM0945,0,4658.82,0
POL0002037,PO001151,ITEM0820,9,1601.85,14416.65
POL0002038,PO000225,ITEM0971,340,3741.81,1272215.4
POL0002039,PO001153,ITEM0448,435,649,282315
POL0002040,PO000043,ITEM0031,355,4696.96,1667420.8
POL0002041,PO000819,ITEM0556,106,2315.14,245404.84
POL0002042,PO002700,ITEM0301,217,4130.81,896385.77
POL0002043,PO000812,ITEM0841,334,556.62,185911.08
POL0002044,PO002529,ITEM0531,319,4684.28,1494285.32
POL0002045,PO001228,ITEM0282,37,4824.99,178524.63
POL0002046,PO001430,ITEM0566,356,495.71,176472.76
POL0002047,PO000806,ITEM0942,137,581.52,79668.24
POL0002048,PO001591,ITEM1072,230,3292.46,757265.8
POL0002049,PO000130,ITEM0865,476,2101.12,1000133.12
POL0002050,PO002476,ITEM0599,96,3950.2,379219.2
POL0002051,PO001137,ITEM0878,489,225.01,110029.89
POL0002052,PO001394,ITEM0205,232,1638.97,380241.04
POL0002053,PO000355,ITEM1013,215,98.86,21254.9
POL0002054,PO001228,ITEM0375,279,943.93,169.53
POL0002055,PO001261,ITEM0547,276,1095.96,302484.96
POL0002056,PO000690,ITEM0449,29,3842.91,111444.39
POL0002057,PO000805,ITEM1027,209,3904.52,816044.68
POL0002058,PO002336,ITEM0023,283,1277.64,361572.12
POL0002059,PO002196,ITEM0758,437,1467.11,641127.07
POL0002060,PO000561,ITEM0857,183,4210.33,770490.39
POL0002061,PO001916,ITEM0355,11,1404.37,15448.07
POL0002062,PO001091,ITEM0130,212,3669.71,777978.52
POL0002063,PO002440,ITEM0695,491,4786.39,2350117.49
POL0002064,PO001282,ITEM0987,437,1686.08,736816.96
POL0002065,PO001601,ITEM0571,127,871.91,110732.57
POL0002066,PO000066,ITEM0067,389,2949.83,1147483.87
POL0002067,PO000319,ITEM0537,102,2384.78,243247.56
POL0002068,PO002653,ITEM0841,15,1523.62,22854.3
POL0002069,PO002070,ITEM1071,140,1110.64,155489.6
POL0002070,PO001623,ITEM0769,98,2285.18,223947.64
POL0002071,PO002670,ITEM0720,375,2256.86,846322.5
POL0002072,PO001915,ITEM0270,121,4480.49,542139.29
POL0002073,PO001656,ITEM1134,188,3775.09,709716.92
POL0002074,PO000276,ITEM0754,451,4823.38,2175344.38
POL0002075,PO002128,ITEM0764,441,3470.03,1530283.23
POL0002076,PO000138,ITEM0123,372,3044.64,1132606.08
POL0002077,PO000684,ITEM1182,233,4622.51,1077044.83
POL0002078,PO001262,ITEM0686,-5,3885.35,454.97
POL0002079,PO001578,ITEM0042,420,4188.14,1759018.8
POL0002080,PO001755,ITEM0069,110,1816.7,199837
POL0002081,PO001016,ITEM0910,8,1139.47,9115.76
POL0002082,PO001007,ITEM0433,207,2960.7,483.56
POL0002083,PO000092,ITEM0829,215,3329.36,715812.4
POL0002084,PO000493,ITEM1123,395,4438.32,1753136.4
POL0002085,PO001723,ITEM0841,83,3674.48,304981.84
POL0002086,PO002632,ITEM0576,233,4556.12,1061575.96
POL0002087,PO002097,ITEM0926,304,80.72,24538.88
POL0002088,PO000894,ITEM1029,249,2154.54,536480.46
POL0002089,PO000192,ITEM0794,336,2988.97,1004293.92
POL0002090,PO000838,ITEM0624,95,2863.21,272004.95
POL0002091,PO002841,ITEM1032,76,3481.88,264622.88
POL0002092,PO001290,ITEM0661,495,1999.02,989514.9
POL0002093,PO001240,ITEM1170,422,3353.73,1415274.06
POL0002094,PO001866,ITEM0121,414,589.74,244152.36
POL0002095,PO002868,ITEM0160,428,2805.17,1200612.76
POL0002096,PO001814,ITEM0061,195,3413.97,665724.15
POL0002097,PO000251,ITEM0143,95,934.1,88739.5
POL0002098,PO002770,ITEM0031,73,2889.4,210926.2
POL0002099,PO002382,ITEM0364,473,4047.92,1914666.16
POL0002100,PO000329,ITEM1161,250,4196.53,1049132.5
POL0002101,PO000492,ITEM1151,466,798.69,372189.54
POL0002102,PO000836,ITEM0478,349,1614.29,563387.21
POL0002103,PO000025,ITEM1094,224,3687.69,826042.56
POL0002104,PO001075,ITEM0352,415,1539.8,639017
POL0002105,PO000845,ITEM1097,139,788.68,109626.52
POL0002106,PO000357,ITEM0487,330,1172.09,386789.7
POL0002107,PO002621,ITEM0040,144,3435.44,494703.36
POL0002108,PO002501,ITEM0858,173,3875.44,670451.12
POL0002109,PO000736,ITEM0131,498,1901.91,947151.18
POL0002110,PO000778,ITEM0005,409,2693.04,1101453.36
POL0002111,PO000666,ITEM0557,500,3036.29,1518145
POL0002112,PO001139,ITEM0503,457,2563.15,1171359.55
POL0002113,PO002842,ITEM0155,347,733.49,254521.03
POL0002114,PO001932,ITEM1029,265,558.23,147930.95
POL0002115,PO001544,ITEM0556,-8,1931.82,-15454.56
POL0002116,PO002643,ITEM1081,337,569.49,191918.13
POL0002117,PO000213,ITEM0211,376,3793.12,1426213.12
POL0002118,PO002380,ITEM0291,425,1262.99,536770.75
POL0002119,PO001346,ITEM0004,324,2555.01,827823.24
POL0002120,PO000469,ITEM0975,219,3873.55,848307.45
POL0002121,PO001689,ITEM0612,296,4886.63,879.96
POL0002122,PO002577,ITEM1105,94,155.44,640.98
POL0002123,PO000269,ITEM0931,433,4804.7,2080435.1
POL0002124,PO002461,ITEM0850,66,2643.46,174468.36
POL0002125,PO001213,ITEM0613,323,4350.59,1405240.57
POL0002126,PO000124,ITEM0040,157,3761.33,590528.81
POL0002127,PO002374,ITEM0695,254,2538.21,644705.34
POL0002128,PO001913,ITEM0565,84,3207.93,269466.12
POL0002129,PO001733,ITEM0231,204,2699.18,550632.72
POL0002130,PO000452,ITEM0352,442,4471.73,1976504.66
POL0002131,PO000064,ITEM1142,197,1959.57,134.34
POL0002132,PO000492,ITEM0935,-2,1200.54,-2401.08
POL0002133,PO001726,ITEM0399,377,4022.32,1516414.64
POL0002134,PO001104,ITEM0448,441,1322.81,583359.21
POL0002135,PO002667,ITEM0377,294,1907.43,560784.42
POL0002136,PO002788,ITEM0993,161,4991.6,803647.6
POL0002137,PO001210,ITEM0293,31,893.21,27689.51
POL0002138,PO000881,ITEM0836,326,4384.53,1429356.78
POL0002139,PO000640,ITEM0457,289,450.12,130084.68
