transaction_id,item_code,warehouse_code,transaction_type,quantity,transaction_date
TXN00004071,ITEM0557,,ISSUE,146,12-07-2025
TXN00004072,ITEM0916,,ISSUE,350,19-11-2024
TXN00004073,ITEM0002,WH_US_01,INVALID,163,31-08-2025
TXN00004074,ITEM0610,WH_IN_01,ADJUSTMENT,-122,01-02-2024
TXN00004075,ITEM0396,WH_US_01,RECEIPT,-96,25-03-2024
TXN00004076,ITEM0884,,RECEIPT,-319,30-10-2024
TXN00004077,ITEM1135,WH_US_01,INVALID,-218,12-02-2025
TXN00004078,ITEM0251,WH_IN_01,ISSUE,391,02-05-2025
TXN00004079,ITEM0056,,ISSUE,386,02-10-2025
TXN00004080,ITEM0656,,ISSUE,352,29-07-2025
TXN00004081,ITEM0151,WH_IN_01,ADJUSTMENT,129,07-02-2025
TXN00004082,ITEM0180,,RECEIPT,356,11-03-2024
TXN00004083,ITEM0480,WH_US_01,ADJUSTMENT,158,25-11-2024
TXN00004084,ITEM0340,WH_US_01,ADJUSTMENT,-364,04-08-2024
TXN00004085,ITEM0762,,ADJUSTMENT,-386,25-04-2024
TXN00004086,ITEM0375,WH_IN_01,RECEIPT,-179,29-03-2024
TXN00004087,ITEM0402,WH_EU_01,INVALID,-414,27-07-2024
TXN00004088,ITEM0179,,INVALID,423,20-10-2024
TXN00004089,ITEM0674,WH_IN_01,INVALID,-302,12-08-2024
TXN00004090,ITEM0686,,ISSUE,-291,05-05-2024
TXN00004091,ITEM0356,,RECEIPT,-468,15-05-2025
TXN00004092,ITEM0021,WH_IN_01,INVALID,371,03-09-2025
TXN00004093,ITEM0066,WH_IN_01,RECEIPT,207,12-01-2026
TXN00004094,ITEM0625,WH_EU_01,ISSUE,-148,23-07-2025
TXN00004095,ITEM0226,WH_US_01,RECEIPT,190,21-06-2024
TXN00004096,ITEM0179,WH_US_01,RECEIPT,290,21-10-2025
TXN00004097,ITEM0007,WH_EU_01,ISSUE,140,06-08-2025
TXN00004098,ITEM0901,WH_US_01,INVALID,191,27-05-2025
TXN00004099,ITEM0246,,ISSUE,235,21-04-2024
TXN00004100,ITEM0367,WH_IN_01,ISSUE,-366,20-11-2024
TXN00004101,ITEM1187,WH_IN_01,INVALID,-198,04-03-2025
TXN00004102,ITEM0861,WH_US_01,ISSUE,-327,05-08-2024
TXN00004103,ITEM0050,,RECEIPT,-37,20-02-2024
TXN00004104,ITEM0420,WH_US_01,INVALID,-434,11-08-2024
TXN00004105,ITEM0980,WH_EU_01,INVALID,-94,31-12-2024
TXN00004106,ITEM0375,WH_IN_01,INVALID,118,24-04-2024
TXN00004107,ITEM0775,,ADJUSTMENT,444,07-01-2026
TXN00004108,ITEM0781,,ISSUE,218,10-06-2024
TXN00004109,ITEM0931,,ISSUE,252,11-09-2024
TXN00004110,ITEM0924,WH_IN_01,ISSUE,393,10-06-2025
TXN00004111,ITEM0685,WH_EU_01,INVALID,-356,28-01-2024
TXN00004112,ITEM0571,WH_US_01,RECEIPT,38,30-05-2025
TXN00004113,ITEM0137,WH_EU_01,RECEIPT,-492,16-12-2025
TXN00004114,ITEM1141,WH_EU_01,INVALID,264,10-07-2025
TXN00004115,ITEM1095,,RECEIPT,-163,28-01-2025
TXN00004116,ITEM0759,WH_EU_01,ISSUE,-177,30-07-2025
TXN00004117,ITEM0155,WH_IN_01,ADJUSTMENT,192,10-02-2024
TXN00004118,ITEM1170,WH_IN_01,RECEIPT,-29,28-05-2024
TXN00004119,ITEM0812,,INVALID,108,27-02-2024
TXN00004120,ITEM1066,,ADJUSTMENT,-364,06-12-2025
TXN00004121,ITEM1013,WH_EU_01,ADJUSTMENT,191,20-08-2025
TXN00004122,ITEM0795,,ISSUE,-299,05-11-2024
TXN00004123,ITEM0623,WH_EU_01,INVALID,323,27-10-2024
TXN00004124,ITEM0374,WH_IN_01,INVALID,57,05-07-2024
TXN00004125,ITEM0965,,RECEIPT,291,31-12-2025
TXN00004126,ITEM1067,,RECEIPT,-141,13-04-2024
TXN00004127,ITEM0978,WH_US_01,RECEIPT,-438,25-03-2025
TXN00004128,ITEM1187,WH_US_01,ISSUE,-190,04-07-2024
TXN00004129,ITEM0408,WH_EU_01,ISSUE,98,04-10-2025
TXN00004130,ITEM0858,,ADJUSTMENT,-284,23-11-2024
TXN00004131,ITEM0193,WH_IN_01,RECEIPT,15,02-03-2024
TXN00004132,ITEM1114,WH_EU_01,RECEIPT,39,14-06-2025
TXN00004133,ITEM0312,WH_US_01,INVALID,-230,01-12-2025
TXN00004134,ITEM0301,WH_US_01,RECEIPT,-448,20-12-2025
TXN00004135,ITEM0004,,INVALID,315,18-10-2024
TXN00004136,ITEM0904,WH_IN_01,RECEIPT,124,20-11-2024
TXN00004137,ITEM0755,,RECEIPT,296,12-08-2025
TXN00004138,ITEM0044,WH_US_01,RECEIPT,-257,13-05-2025
TXN00004139,ITEM0757,WH_IN_01,RECEIPT,-232,04-11-2025
TXN00004140,ITEM1079,WH_EU_01,INVALID,-81,13-04-2024
TXN00004141,ITEM1021,WH_IN_01,INVALID,-373,03-07-2024
TXN00004142,ITEM0829,WH_EU_01,INVALID,135,22-02-2024
TXN00004143,ITEM0019,,ADJUSTMENT,-355,29-03-2025
TXN00004144,ITEM0289,WH_IN_01,ADJUSTMENT,-464,22-03-2025
TXN00004145,ITEM0340,WH_US_01,ISSUE,143,16-06-2025
TXN00004146,ITEM0461,WH_US_01,ISSUE,317,18-06-2024
TXN00004147,ITEM0445,WH_IN_01,RECEIPT,-196,05-10-2025
TXN00004148,ITEM1163,,INVALID,-260,25-01-2024
TXN00004149,ITEM0440,WH_US_01,RECEIPT,-88,08-11-2025
TXN00004150,ITEM0046,WH_US_01,INVALID,-341,12-02-2025
TXN00004151,ITEM0182,WH_EU_01,ADJUSTMENT,274,28-07-2025
TXN00004152,ITEM1107,WH_US_01,ADJUSTMENT,30,09-04-2024
TXN00004153,ITEM0891,WH_US_01,ADJUSTMENT,-113,29-02-2024
TXN00004154,ITEM0493,WH_IN_01,INVALID,-151,18-11-2025
TXN00004155,ITEM0220,,RECEIPT,-238,13-08-2025
TXN00004156,ITEM1092,,RECEIPT,-335,04-06-2025
TXN00004157,ITEM0106,,ADJUSTMENT,461,22-03-2024
TXN00004158,ITEM1104,WH_IN_01,ISSUE,-386,08-06-2025
TXN00004159,ITEM0203,WH_IN_01,ADJUSTMENT,483,12-07-2025
TXN00004160,ITEM0251,,RECEIPT,-302,31-03-2025
TXN00004161,ITEM0830,WH_EU_01,INVALID,-485,05-07-2024
TXN00004162,ITEM0662,WH_EU_01,ISSUE,204,26-08-2024
TXN00004163,ITEM0341,WH_EU_01,INVALID,63,13-12-2025
TXN00004164,ITEM0398,WH_EU_01,RECEIPT,-393,20-09-2025
TXN00004165,ITEM0836,WH_IN_01,ISSUE,-293,05-09-2024
TXN00004166,ITEM0883,WH_US_01,ADJUSTMENT,78,12-05-2024
TXN00004167,ITEM0095,,ISSUE,-53,31-03-2024
TXN00004168,ITEM0867,,RECEIPT,-79,18-11-2025
TXN00004169,ITEM0280,WH_EU_01,INVALID,-344,20-02-2025
TXN00004170,ITEM0774,,ADJUSTMENT,-9,17-08-2025
TXN00004171,ITEM1095,WH_US_01,INVALID,-123,05-09-2025
TXN00004172,ITEM0943,WH_EU_01,ADJUSTMENT,318,03-12-2025
TXN00004173,ITEM1050,WH_US_01,ISSUE,14,24-09-2024
TXN00004174,ITEM0267,WH_EU_01,RECEIPT,247,13-03-2025
TXN00004175,ITEM0281,WH_US_01,RECEIPT,-416,13-06-2025
TXN00004176,ITEM0360,WH_IN_01,INVALID,-452,28-09-2024
TXN00004177,ITEM0309,,INVALID,86,28-08-2025
TXN00004178,ITEM0215,WH_US_01,ADJUSTMENT,-2,28-08-2024
TXN00004179,ITEM0347,,ADJUSTMENT,-338,27-03-2025
TXN00004180,ITEM0198,WH_IN_01,INVALID,-148,06-05-2024
TXN00004181,ITEM0328,WH_EU_01,ISSUE,81,08-05-2025
TXN00004182,ITEM0610,WH_IN_01,ADJUSTMENT,-63,28-07-2025
TXN00004183,ITEM1110,WH_EU_01,RECEIPT,-461,23-08-2025
TXN00004184,ITEM0825,WH_EU_01,INVALID,-422,05-06-2025
TXN00004185,ITEM0690,WH_EU_01,ISSUE,-151,21-10-2025
TXN00004186,ITEM1147,WH_US_01,ADJUSTMENT,441,02-09-2025
TXN00004187,ITEM0129,WH_IN_01,ADJUSTMENT,-290,10-08-2025
TXN00004188,ITEM0894,,ADJUSTMENT,206,21-01-2026
TXN00004189,ITEM1137,WH_US_01,RECEIPT,380,15-06-2025
TXN00004190,ITEM0798,,ISSUE,-330,22-06-2024
TXN00004191,ITEM1000,,RECEIPT,206,02-01-2025
TXN00004192,ITEM0318,WH_US_01,RECEIPT,-331,08-06-2024
TXN00004193,ITEM0100,,ADJUSTMENT,-250,06-08-2024
TXN00004194,ITEM0260,WH_US_01,RECEIPT,-150,11-12-2024
TXN00004195,ITEM0888,WH_US_01,RECEIPT,297,07-06-2025
TXN00004196,ITEM0908,WH_US_01,INVALID,394,22-03-2025
TXN00004197,ITEM0547,WH_EU_01,ADJUSTMENT,-203,06-11-2025
TXN00004198,ITEM0243,WH_US_01,ISSUE,493,16-03-2025
TXN00004199,ITEM0690,WH_US_01,INVALID,-281,31-08-2025
TXN00004200,ITEM1059,WH_EU_01,RECEIPT,160,01-09-2024
TXN00004201,ITEM1005,WH_EU_01,RECEIPT,173,05-09-2024
TXN00004202,ITEM0384,WH_IN_01,INVALID,57,09-10-2024
TXN00004203,ITEM0459,WH_US_01,RECEIPT,-102,25-05-2024
TXN00004204,ITEM1177,WH_EU_01,ISSUE,-246,21-10-2025
TXN00004205,ITEM0748,WH_IN_01,ISSUE,171,13-06-2024
TXN00004206,ITEM0349,WH_US_01,RECEIPT,-270,12-07-2024
TXN00004207,ITEM0332,WH_EU_01,RECEIPT,255,29-05-2025
TXN00004208,ITEM0057,,ISSUE,201,09-11-2024
TXN00004209,ITEM0221,WH_IN_01,RECEIPT,30,21-06-2025
TXN00004210,ITEM0925,WH_EU_01,ADJUSTMENT,161,16-06-2024
TXN00004211,ITEM0357,,RECEIPT,-321,05-08-2024
TXN00004212,ITEM0045,WH_EU_01,ADJUSTMENT,-150,23-12-2025
TXN00004213,ITEM0929,WH_EU_01,INVALID,-299,23-12-2025
TXN00004214,ITEM1162,WH_US_01,ADJUSTMENT,281,24-07-2025
TXN00004215,ITEM0495,WH_IN_01,RECEIPT,188,18-04-2024
TXN00004216,ITEM0872,WH_IN_01,RECEIPT,-32,13-12-2024
TXN00004217,ITEM0903,WH_EU_01,ISSUE,319,21-03-2024
TXN00004218,ITEM0923,WH_EU_01,ISSUE,-363,01-10-2024
TXN00004219,ITEM0077,,RECEIPT,345,12-08-2024
TXN00004220,ITEM0400,WH_EU_01,RECEIPT,432,30-01-2025
TXN00004221,ITEM0337,,RECEIPT,-305,24-08-2024
TXN00004222,ITEM0452,,ADJUSTMENT,328,10-10-2025
TXN00004223,ITEM0694,WH_US_01,ISSUE,-380,10-01-2026
TXN00004224,ITEM0594,WH_EU_01,ISSUE,-391,25-12-2024
TXN00004225,ITEM0186,WH_EU_01,INVALID,-196,29-04-2024
TXN00004226,ITEM0965,,INVALID,477,26-06-2024
TXN00004227,ITEM0580,WH_IN_01,RECEIPT,-282,25-02-2024
TXN00004228,ITEM0380,,RECEIPT,-206,08-04-2024
TXN00004229,ITEM0751,WH_EU_01,RECEIPT,114,20-11-2025
TXN00004230,ITEM0352,WH_EU_01,ADJUSTMENT,413,07-04-2025
TXN00004231,ITEM0007,WH_IN_01,ADJUSTMENT,417,19-05-2024
TXN00004232,ITEM0714,WH_US_01,ISSUE,76,29-11-2025
TXN00004233,ITEM0194,WH_EU_01,INVALID,-453,24-05-2025
TXN00004234,ITEM0697,WH_IN_01,INVALID,-286,22-01-2025
TXN00004235,ITEM0775,WH_IN_01,INVALID,-221,24-11-2025
TXN00004236,ITEM0363,WH_IN_01,ADJUSTMENT,75,03-04-2025
TXN00004237,ITEM0646,WH_IN_01,INVALID,-253,01-08-2024
TXN00004238,ITEM0700,WH_US_01,ISSUE,94,11-12-2025
TXN00004239,ITEM1182,WH_IN_01,ADJUSTMENT,-163,23-04-2025
TXN00004240,ITEM0983,WH_US_01,INVALID,432,17-02-2024
TXN00004241,ITEM0539,,INVALID,425,22-05-2025
TXN00004242,ITEM0670,WH_IN_01,INVALID,68,22-02-2025
TXN00004243,ITEM0429,WH_EU_01,ISSUE,-338,10-09-2025
TXN00004244,ITEM0561,,INVALID,-408,24-09-2024
TXN00004245,ITEM0138,WH_EU_01,ISSUE,-231,15-01-2025
TXN00004246,ITEM0453,WH_IN_01,ISSUE,-120,04-12-2025
TXN00004247,ITEM0054,,INVALID,191,14-05-2025
TXN00004248,ITEM0576,WH_EU_01,ADJUSTMENT,-66,10-02-2025
TXN00004249,ITEM1148,,RECEIPT,-41,07-12-2024
TXN00004250,ITEM0566,WH_US_01,ADJUSTMENT,376,13-06-2024
TXN00004251,ITEM0647,WH_IN_01,RECEIPT,-40,30-06-2024
TXN00004252,ITEM0188,,INVALID,221,15-06-2025
TXN00004253,ITEM0742,WH_IN_01,ISSUE,-435,29-05-2024
TXN00004254,ITEM0898,WH_US_01,RECEIPT,-390,30-12-2024
TXN00004255,ITEM1012,,INVALID,265,05-03-2025
TXN00004256,ITEM0592,,ADJUSTMENT,248,05-10-2024
TXN00004257,ITEM0777,WH_EU_01,ADJUSTMENT,118,06-06-2025
TXN00004258,ITEM0291,WH_US_01,ADJUSTMENT,6,12-08-2024
TXN00004259,ITEM0764,WH_EU_01,INVALID,-440,14-02-2024
TXN00004260,ITEM0515,WH_US_01,ISSUE,-95,05-09-2024
TXN00004261,ITEM0565,WH_IN_01,INVALID,131,17-09-2024
TXN00004262,ITEM0075,WH_IN_01,ADJUSTMENT,319,30-07-2025
TXN00004263,ITEM1057,WH_EU_01,ADJUSTMENT,397,23-08-2025
TXN00004264,ITEM0371,WH_EU_01,RECEIPT,-79,28-07-2024
TXN00004265,ITEM0241,WH_IN_01,ADJUSTMENT,406,02-04-2025
TXN00004266,ITEM0579,WH_US_01,RECEIPT,-38,14-05-2025
TXN00004267,ITEM0757,WH_EU_01,ISSUE,-239,08-10-2025
TXN00004268,ITEM0396,,RECEIPT,-326,08-02-2024
TXN00004269,ITEM0589,WH_US_01,RECEIPT,-141,25-01-2024
TXN00004270,ITEM0346,WH_IN_01,ADJUSTMENT,127,22-04-2024
TXN00004271,ITEM0848,WH_IN_01,ISSUE,-440,13-01-2026
TXN00004272,ITEM0099,WH_IN_01,INVALID,469,08-01-2026
TXN00004273,ITEM0539,WH_US_01,INVALID,-321,04-12-2024
TXN00004274,ITEM0981,WH_US_01,ADJUSTMENT,372,31-10-2024
TXN00004275,ITEM0986,,RECEIPT,132,30-06-2025
TXN00004276,ITEM0802,WH_US_01,ISSUE,214,04-02-2024
TXN00004277,ITEM0102,WH_US_01,ADJUSTMENT,73,14-03-2024
TXN00004278,ITEM0224,WH_IN_01,INVALID,-447,11-04-2025
TXN00004279,ITEM0601,,ISSUE,-370,25-09-2024
TXN00004280,ITEM0044,WH_US_01,ISSUE,251,20-08-2024
TXN00004281,ITEM0576,WH_IN_01,INVALID,150,15-07-2025
TXN00004282,ITEM0421,,ISSUE,427,20-03-2025
TXN00004283,ITEM0370,,RECEIPT,436,18-07-2025
TXN00004284,ITEM1057,WH_EU_01,INVALID,-54,03-04-2025
TXN00004285,ITEM0022,,ISSUE,8,22-08-2024
TXN00004286,ITEM0210,WH_IN_01,RECEIPT,60,13-05-2025
TXN00004287,ITEM0452,WH_EU_01,ISSUE,52,20-03-2024
TXN00004288,ITEM0571,WH_US_01,ISSUE,-50,07-09-2024
TXN00004289,ITEM0452,WH_US_01,RECEIPT,-76,11-11-2025
TXN00004290,ITEM0397,WH_US_01,ADJUSTMENT,-373,26-05-2024
TXN00004291,ITEM1061,WH_US_01,ADJUSTMENT,102,15-11-2024
TXN00004292,ITEM0883,WH_IN_01,INVALID,-8,09-07-2025
TXN00004293,ITEM0085,WH_IN_01,INVALID,497,07-10-2024
TXN00004294,ITEM0097,WH_US_01,ISSUE,-380,03-03-2025
TXN00004295,ITEM0011,WH_US_01,ADJUSTMENT,62,27-09-2025
TXN00004296,ITEM0062,WH_IN_01,INVALID,260,18-01-2025
TXN00004297,ITEM0335,,INVALID,270,01-09-2024
TXN00004298,ITEM0642,,RECEIPT,384,21-11-2024
TXN00004299,ITEM0584,WH_IN_01,ADJUSTMENT,-488,29-06-2024
TXN00004300,ITEM0413,WH_EU_01,ISSUE,-55,04-02-2025
TXN00004301,ITEM0967,WH_US_01,INVALID,-102,19-10-2024
TXN00004302,ITEM0653,WH_IN_01,ADJUSTMENT,-14,06-01-2026
TXN00004303,ITEM0467,WH_IN_01,ADJUSTMENT,-319,14-07-2024
TXN00004304,ITEM0217,WH_EU_01,RECEIPT,364,05-05-2024
TXN00004305,ITEM1078,WH_US_01,ADJUSTMENT,208,04-08-2025
TXN00004306,ITEM0948,WH_US_01,ISSUE,-476,22-09-2024
TXN00004307,ITEM0477,WH_US_01,RECEIPT,-392,22-10-2025
TXN00004308,ITEM0161,WH_IN_01,INVALID,-233,15-09-2025
TXN00004309,ITEM1013,WH_US_01,ADJUSTMENT,-204,07-04-2025
TXN00004310,ITEM0117,WH_EU_01,INVALID,-32,21-02-2025
TXN00004311,ITEM0081,,ISSUE,-414,24-09-2024
TXN00004312,ITEM0763,WH_EU_01,ADJUSTMENT,-99,03-12-2024
TXN00004313,ITEM0601,,INVALID,426,12-08-2025
TXN00004314,ITEM0819,WH_US_01,ADJUSTMENT,-10,28-07-2025
TXN00004315,ITEM0599,WH_IN_01,INVALID,-81,04-10-2025
TXN00004316,ITEM0263,WH_EU_01,RECEIPT,-325,12-05-2025
TXN00004317,ITEM1027,WH_EU_01,ADJUSTMENT,-411,25-11-2025
TXN00004318,ITEM1119,WH_US_01,ADJUSTMENT,335,27-08-2025
TXN00004319,ITEM0492,WH_US_01,ISSUE,-229,06-03-2025
TXN00004320,ITEM0501,WH_IN_01,RECEIPT,339,14-09-2025
TXN00004321,ITEM0214,WH_EU_01,RECEIPT,-497,20-05-2024
TXN00004322,ITEM0087,WH_EU_01,INVALID,42,19-12-2025
TXN00004323,ITEM0327,WH_EU_01,RECEIPT,208,25-11-2025
TXN00004324,ITEM0961,,ADJUSTMENT,211,04-11-2024
TXN00004325,ITEM0482,WH_US_01,ADJUSTMENT,36,01-10-2025
TXN00004326,ITEM0336,,ISSUE,-409,30-09-2024
TXN00004327,ITEM0690,WH_EU_01,RECEIPT,279,07-02-2025
TXN00004328,ITEM0389,,RECEIPT,-374,31-08-2024
TXN00004329,ITEM0144,,ISSUE,-423,20-09-2024
TXN00004330,ITEM1107,,ADJUSTMENT,-463,13-01-2025
TXN00004331,ITEM0797,WH_EU_01,ISSUE,242,08-05-2024
TXN00004332,ITEM0346,WH_US_01,INVALID,-246,23-08-2024
TXN00004333,ITEM0765,WH_EU_01,INVALID,-370,09-02-2025
TXN00004334,ITEM0078,WH_IN_01,ISSUE,99,04-11-2025
TXN00004335,ITEM0516,WH_EU_01,ADJUSTMENT,489,31-05-2025
TXN00004336,ITEM0197,WH_IN_01,RECEIPT,468,28-02-2024
TXN00004337,ITEM1111,WH_EU_01,ADJUSTMENT,273,15-03-2024
TXN00004338,ITEM0986,WH_US_01,INVALID,-433,25-04-2025
TXN00004339,ITEM1015,WH_IN_01,RECEIPT,182,15-04-2025
TXN00004340,ITEM0375,WH_US_01,ADJUSTMENT,-87,22-03-2025
TXN00004341,ITEM0062,WH_US_01,ISSUE,260,27-12-2025
TXN00004342,ITEM0523,,INVALID,-154,13-10-2025
TXN00004343,ITEM1044,WH_EU_01,ADJUSTMENT,-29,08-07-2025
TXN00004344,ITEM0821,WH_IN_01,RECEIPT,219,23-08-2025
TXN00004345,ITEM0090,WH_EU_01,ISSUE,-469,26-12-2025
TXN00004346,ITEM0887,WH_US_01,RECEIPT,452,07-08-2025
TXN00004347,ITEM0858,,RECEIPT,-301,01-10-2025
TXN00004348,ITEM1127,,ISSUE,193,13-05-2025
TXN00004349,ITEM0588,WH_IN_01,ADJUSTMENT,302,17-11-2024
TXN00004350,ITEM0982,WH_US_01,RECEIPT,311,06-07-2025
TXN00004351,ITEM0043,WH_IN_01,ISSUE,-181,02-12-2025
TXN00004352,ITEM0898,,RECEIPT,-213,21-06-2025
TXN00004353,ITEM0963,WH_IN_01,RECEIPT,316,07-07-2024
TXN00004354,ITEM0335,WH_IN_01,RECEIPT,164,30-03-2025
TXN00004355,ITEM0444,WH_IN_01,INVALID,-364,13-12-2024
TXN00004356,ITEM1157,WH_US_01,INVALID,-98,18-02-2024
TXN00004357,ITEM0512,WH_IN_01,ISSUE,426,16-07-2025
TXN00004358,ITEM0207,WH_US_01,RECEIPT,378,03-03-2025
TXN00004359,ITEM0571,WH_EU_01,RECEIPT,351,10-03-2024
TXN00004360,ITEM0439,WH_US_01,INVALID,433,29-12-2025
TXN00004361,ITEM1166,WH_EU_01,ISSUE,305,19-06-2024
TXN00004362,ITEM0989,WH_IN_01,RECEIPT,-239,02-05-2024
TXN00004363,ITEM1038,WH_EU_01,INVALID,-254,20-09-2025
TXN00004364,ITEM0599,,ISSUE,-39,16-05-2025
TXN00004365,ITEM0974,WH_US_01,ADJUSTMENT,293,21-11-2024
TXN00004366,ITEM0321,WH_EU_01,ADJUSTMENT,424,15-05-2025
TXN00004367,ITEM0792,WH_IN_01,ISSUE,-448,10-03-2025
TXN00004368,ITEM1013,WH_IN_01,INVALID,170,28-03-2025
TXN00004369,ITEM0436,WH_US_01,ISSUE,259,05-05-2024
TXN00004370,ITEM0701,,INVALID,-106,13-07-2024
TXN00004371,ITEM0195,WH_EU_01,INVALID,414,17-12-2025
TXN00004372,ITEM0730,,RECEIPT,-237,10-05-2025
TXN00004373,ITEM0338,,INVALID,160,09-11-2024
TXN00004374,ITEM0127,WH_EU_01,ISSUE,-308,08-08-2024
TXN00004375,ITEM1164,WH_IN_01,RECEIPT,-288,20-12-2024
TXN00004376,ITEM0452,WH_US_01,RECEIPT,112,11-10-2024
TXN00004377,ITEM1092,WH_IN_01,INVALID,314,19-06-2024
TXN00004378,ITEM0233,WH_EU_01,INVALID,-182,14-01-2025
TXN00004379,ITEM0593,WH_IN_01,ADJUSTMENT,-371,10-03-2025
TXN00004380,ITEM1130,WH_US_01,RECEIPT,22,20-10-2025
TXN00004381,ITEM0632,,ISSUE,99,12-02-2025
TXN00004382,ITEM1034,WH_IN_01,RECEIPT,-387,05-04-2024
TXN00004383,ITEM0104,,ISSUE,-318,14-07-2024
TXN00004384,ITEM1099,,RECEIPT,267,09-10-2025
TXN00004385,ITEM0164,,ADJUSTMENT,43,11-08-2024
TXN00004386,ITEM1057,,ISSUE,-269,28-05-2024
TXN00004387,ITEM0998,WH_IN_01,ISSUE,-469,10-02-2025
TXN00004388,ITEM0372,WH_EU_01,ISSUE,-161,20-02-2024
TXN00004389,ITEM0474,,ADJUSTMENT,268,13-02-2024
TXN00004390,ITEM0577,WH_US_01,ISSUE,215,30-10-2025
TXN00004391,ITEM0957,,ADJUSTMENT,197,06-07-2024
TXN00004392,ITEM0853,WH_US_01,INVALID,-218,30-03-2025
TXN00004393,ITEM0152,,RECEIPT,147,30-07-2024
TXN00004394,ITEM0156,WH_IN_01,ADJUSTMENT,495,04-07-2025
TXN00004395,ITEM0839,WH_EU_01,RECEIPT,135,24-11-2024
TXN00004396,ITEM1136,WH_EU_01,ADJUSTMENT,432,01-03-2024
TXN00004397,ITEM0402,WH_IN_01,RECEIPT,496,20-05-2024
TXN00004398,ITEM1001,WH_EU_01,RECEIPT,145,22-10-2025
TXN00004399,ITEM0027,WH_EU_01,INVALID,147,12-06-2024
TXN00004400,ITEM0161,WH_EU_01,RECEIPT,179,01-06-2025
TXN00004401,ITEM0153,WH_IN_01,ADJUSTMENT,-293,31-08-2025
TXN00004402,ITEM0593,WH_IN_01,INVALID,442,08-01-2026
TXN00004403,ITEM0164,WH_IN_01,ADJUSTMENT,-194,25-08-2025
TXN00004404,ITEM0496,WH_US_01,ADJUSTMENT,177,27-05-2025
TXN00004405,ITEM0435,,INVALID,-139,31-03-2025
TXN00004406,ITEM0479,WH_EU_01,ADJUSTMENT,460,23-05-2024
TXN00004407,ITEM0896,WH_EU_01,ADJUSTMENT,-11,22-06-2024
TXN00004408,ITEM0730,WH_IN_01,INVALID,240,29-07-2024
TXN00004409,ITEM0325,WH_US_01,ISSUE,438,23-10-2025
TXN00004410,ITEM0433,,INVALID,-493,18-04-2025
TXN00004411,ITEM0295,WH_US_01,ADJUSTMENT,-382,27-05-2025
TXN00004412,ITEM0662,WH_EU_01,ISSUE,275,14-11-2025
TXN00004413,ITEM0107,WH_US_01,RECEIPT,213,21-03-2025
TXN00004414,ITEM0846,WH_EU_01,INVALID,-270,12-03-2024
TXN00004415,ITEM0256,WH_IN_01,RECEIPT,259,02-12-2025
TXN00004416,ITEM0307,WH_IN_01,ISSUE,415,24-05-2024
TXN00004417,ITEM0166,WH_US_01,RECEIPT,162,02-04-2024
TXN00004418,ITEM0810,WH_IN_01,ADJUSTMENT,490,02-01-2025
TXN00004419,ITEM0239,WH_IN_01,ADJUSTMENT,197,04-02-2024
TXN00004420,ITEM0027,WH_IN_01,RECEIPT,35,09-02-2024
TXN00004421,ITEM0087,WH_US_01,RECEIPT,96,30-10-2025
TXN00004422,ITEM0137,WH_IN_01,ISSUE,-119,01-05-2024
TXN00004423,ITEM0392,WH_US_01,RECEIPT,-348,12-02-2025
TXN00004424,ITEM0101,WH_EU_01,INVALID,416,03-11-2024
TXN00004425,ITEM0347,,RECEIPT,-487,28-03-2025
TXN00004426,ITEM0489,WH_US_01,ADJUSTMENT,-425,23-09-2024
TXN00004427,ITEM0394,WH_IN_01,ADJUSTMENT,184,04-07-2025
TXN00004428,ITEM0054,WH_EU_01,ISSUE,372,14-04-2025
TXN00004429,ITEM0064,WH_IN_01,ADJUSTMENT,-87,05-12-2025
TXN00004430,ITEM0689,WH_EU_01,ADJUSTMENT,-130,25-11-2024
TXN00004431,ITEM0049,WH_IN_01,ADJUSTMENT,-262,28-05-2024
TXN00004432,ITEM0892,WH_US_01,ADJUSTMENT,-396,22-12-2024
TXN00004433,ITEM0209,WH_US_01,ISSUE,-48,28-07-2025
TXN00004434,ITEM0518,WH_US_01,INVALID,298,24-02-2025
TXN00004435,ITEM0101,WH_US_01,ADJUSTMENT,151,18-10-2024
TXN00004436,ITEM0668,WH_US_01,ISSUE,466,05-06-2024
TXN00004437,ITEM0793,,ADJUSTMENT,109,06-02-2024
TXN00004438,ITEM0984,WH_EU_01,ADJUSTMENT,413,13-05-2024
TXN00004439,ITEM0454,,INVALID,367,17-11-2025
TXN00004440,ITEM0238,WH_US_01,ISSUE,-128,06-10-2024
TXN00004441,ITEM1163,WH_EU_01,ADJUSTMENT,-119,16-02-2025
TXN00004442,ITEM0322,,RECEIPT,-225,21-03-2025
TXN00004443,ITEM1071,WH_US_01,ISSUE,-195,14-08-2025
TXN00004444,ITEM0193,WH_EU_01,INVALID,243,10-02-2025
TXN00004445,ITEM0207,WH_IN_01,RECEIPT,-321,30-12-2025
TXN00004446,ITEM0867,WH_EU_01,INVALID,216,19-02-2024
TXN00004447,ITEM0226,,INVALID,-394,20-06-2024
TXN00004448,ITEM0151,WH_US_01,RECEIPT,-38,10-01-2026
TXN00004449,ITEM1150,WH_EU_01,RECEIPT,415,13-11-2024
TXN00004450,ITEM1180,WH_IN_01,RECEIPT,50,15-10-2024
TXN00004451,ITEM0121,WH_EU_01,ISSUE,94,28-03-2025
