invoice_id,supplier_id,po_id,invoice_date,invoice_amount,invoice_status
INV001501,S00054,PO001222,29-12-2025,63867.49,PAID
INV001502,S00293,PO001673,14-03-2025,416836.45,
INV001503,S00357,PO002367,01-05-2025,335826.24,VALIDATED
INV001504,S00318,PO002942,30-09-2024,272332.19,VALIDATED
INV001505,S00495,PO002654,24-04-2025,78398.17,
INV001506,S00205,PO000132,11-12-2024,95617.43,
INV001507,S00152,PO002850,19-12-2025,374634.27,REJECTED
INV001508,S00112,PO001474,02-10-2024,219823.31,PAID
INV001509,S00342,PO002730,13-01-2025,589986.37,RECEIVED
INV001510,S00074,PO000272,19-04-2024,394627.59,
INV001511,S00421,PO000332,12-12-2025,157528.57,
INV001512,S00373,PO002416,06-10-2024,208809.31,PAID
INV001513,S00099,PO001380,16-03-2024,346014.98,VALIDATED
INV001514,S00490,PO000031,02-12-2025,50389.65,
INV001515,S00202,PO001495,12-11-2024,162946.09,REJECTED
INV001516,S00030,PO001380,05-06-2024,474962.09,
INV001517,S00447,PO001188,10-08-2025,582396.22,PAID
INV001518,S00354,PO002714,10-06-2025,352443.85,RECEIVED
INV001519,S00136,PO001283,22-11-2024,88688.84,RECEIVED
INV001520,S00003,PO000561,18-01-2025,22545.12,VALIDATED
INV001521,S00264,PO002234,20-03-2024,399734.05,RECEIVED
INV001522,S00330,PO001852,22-01-2025,43698.59,REJECTED
INV001523,S00012,PO001180,05-05-2025,565463.73,RECEIVED
INV001524,S00074,PO000407,17-05-2024,482694.71,RECEIVED
INV001525,S00018,PO001173,11-04-2024,244349.47,REJECTED
INV001526,S00317,PO001932,01-05-2024,212203.28,RECEIVED
INV001527,S00021,PO000248,27-02-2024,315758.73,
INV001528,S00225,PO001285,08-03-2025,179749.95,PAID
INV001529,S00353,PO001357,26-04-2024,424565.17,
INV001530,S00200,PO000583,01-11-2025,109688.45,
INV001531,S00029,PO002636,27-06-2024,193341.55,PAID
INV001532,S00149,PO000388,27-02-2025,275992.89,RECEIVED
INV001533,S00181,PO001568,27-05-2025,298726.59,
INV001534,S00381,PO000589,19-01-2025,372032.46,REJECTED
INV001535,S00393,PO002349,30-06-2025,501265.64,REJECTED
INV001536,S00005,PO001557,27-07-2024,150711.36,
INV001537,S00337,PO002018,10-04-2025,85031.68,VALIDATED
INV001538,S00175,PO002149,15-07-2024,577908.65,VALIDATED
INV001539,S00491,PO002301,21-08-2025,379626.28,
INV001540,S00348,PO002703,02-09-2025,531213.26,RECEIVED
INV001541,S00242,PO001493,06-09-2024,381406.52,RECEIVED
INV001542,S00159,PO001904,18-08-2024,289874.65,RECEIVED
INV001543,S00160,PO002135,26-11-2025,117229.69,RECEIVED
INV001544,S00358,PO001830,21-06-2024,234441.8,REJECTED
INV001545,S00455,PO001019,21-02-2024,526596.36,PAID
INV001546,S00179,PO000874,24-07-2024,327698.68,REJECTED
INV001547,S00438,PO002990,27-04-2025,184182.01,
INV001548,S00122,PO000639,12-11-2024,418053.31,REJECTED
INV001549,S00397,PO000661,13-06-2024,519667.53,PAID
INV001550,S00030,PO001744,04-09-2024,523215.61,VALIDATED
INV001551,S00159,PO002169,28-12-2025,126545.95,VALIDATED
INV001552,S00468,PO002786,03-01-2026,444075.2,VALIDATED
INV001553,S00445,PO000012,09-07-2024,42785.62,REJECTED
INV001554,S00134,PO001737,31-03-2025,289647.63,RECEIVED
INV001555,S00130,PO002172,16-11-2024,33717.99,
INV001556,S00171,PO001209,06-08-2024,539507.12,RECEIVED
INV001557,S00283,PO001292,24-09-2024,417077.74,RECEIVED
INV001558,S00110,PO002396,09-06-2024,296995.83,RECEIVED
INV001559,S00423,PO000496,10-05-2024,415284.98,RECEIVED
INV001560,S00145,PO001108,22-08-2024,129827.68,RECEIVED
INV001561,S00190,PO000178,08-02-2024,350347.03,RECEIVED
INV001562,S00425,PO002380,03-10-2024,352474.08,VALIDATED
INV001563,S00426,PO001042,13-08-2025,24615.22,
INV001564,S00436,PO001675,05-08-2024,418125.49,RECEIVED
INV001565,S00380,PO002167,10-11-2024,553848.71,REJECTED
INV001566,S00263,PO001195,09-08-2025,400169.88,REJECTED
INV001567,S00195,PO001341,11-11-2024,312850.91,PAID
INV001568,S00081,PO000667,12-10-2025,210926.2,REJECTED
INV001569,S00230,PO001599,09-06-2025,313542.3,REJECTED
INV001570,S00175,PO001501,19-12-2024,415874.38,PAID
INV001571,S00163,PO000580,04-07-2025,348789.83,REJECTED
INV001572,S00258,PO001398,15-05-2024,13833.81,
INV001573,S00109,PO000600,26-06-2025,482233.33,VALIDATED
INV001574,S00369,PO001671,04-02-2024,494835.79,PAID
INV001575,S00318,PO001145,16-11-2024,82570.45,VALIDATED
INV001576,S00397,PO000709,17-10-2025,54103.91,REJECTED
INV001577,S00030,PO002512,18-08-2024,576548.2,PAID
INV001578,S00091,PO000782,25-10-2025,305520.67,RECEIVED
INV001579,S00144,PO002495,24-05-2024,328504.79,RECEIVED
INV001580,S00359,PO001179,25-05-2025,108976.5,RECEIVED
INV001581,S00381,PO002869,05-02-2024,133442.29,PAID
INV001582,S00238,PO002043,20-08-2025,269641.78,VALIDATED
INV001583,S00063,PO000725,05-02-2024,152069.11,PAID
INV001584,S00307,PO001006,28-05-2024,310402.07,VALIDATED
INV001585,S00196,PO000601,06-07-2025,452643.48,RECEIVED
INV001586,S00477,PO002009,10-04-2025,202761.47,PAID
INV001587,S00106,PO000894,16-04-2025,438795.29,VALIDATED
INV001588,S00330,PO001219,16-01-2025,547726.6,REJECTED
INV001589,S00339,PO001769,20-08-2025,130616.72,REJECTED
INV001590,S00167,PO002197,01-12-2024,213622.7,VALIDATED
INV001591,S00237,PO001766,28-07-2024,594763.77,PAID
INV001592,S00479,PO002579,23-09-2025,476975.89,
INV001593,S00306,PO000278,29-07-2024,207179.99,
INV001594,S00297,PO002005,10-10-2025,131455.66,RECEIVED
INV001595,S00334,PO001003,03-04-2025,427471.86,
INV001596,S00481,PO001314,09-09-2024,599679.17,RECEIVED
INV001597,S00477,PO001100,02-11-2024,401603.05,PAID
INV001598,S00333,PO000520,02-02-2024,566654.32,
INV001599,S00444,PO002912,05-07-2024,119651.7,
INV001600,S00245,PO001679,10-06-2024,68675.58,RECEIVED
INV001601,S00241,PO001284,29-06-2025,14149.9,REJECTED
INV001602,S00041,PO000407,05-03-2024,557819.66,PAID
INV001603,S00492,PO001447,05-02-2025,218287.86,RECEIVED
INV001604,S00023,PO002023,24-05-2025,558503.23,
INV001605,S00327,PO002233,13-10-2025,73573.8,
INV001606,S00209,PO002482,18-07-2025,523772.21,RECEIVED
INV001607,S00045,PO001525,26-10-2024,332885.66,
INV001608,S00015,PO000263,16-11-2024,292798.82,
INV001609,S00229,PO000517,16-12-2024,355611.87,RECEIVED
INV001610,S00428,PO000325,31-03-2024,437539.22,REJECTED
INV001611,S00265,PO000876,26-11-2025,385042.09,PAID
INV001612,S00395,PO001663,13-10-2025,101207.84,PAID
INV001613,S00097,PO000247,09-10-2025,234208.22,PAID
INV001614,S00334,PO000284,03-09-2024,466829.65,REJECTED
INV001615,S00326,PO001973,05-01-2025,250476.8,RECEIVED
INV001616,S00179,PO001089,24-05-2025,148062.2,VALIDATED
INV001617,S00444,PO001661,17-02-2024,525791.36,VALIDATED
INV001618,S00383,PO000276,22-02-2024,362782.07,PAID
INV001619,S00370,PO001833,14-09-2025,50136.98,RECEIVED
INV001620,S00361,PO000537,09-09-2025,399680.45,VALIDATED
INV001621,S00260,PO002893,08-06-2024,63220.17,REJECTED
INV001622,S00407,PO001010,23-11-2024,75604.12,REJECTED
INV001623,S00191,PO002554,10-12-2025,499071.89,RECEIVED
INV001624,S00487,PO000742,17-11-2024,144055.96,RECEIVED
INV001625,S00420,PO000831,12-01-2025,516358.99,
INV001626,S00319,PO002309,26-01-2025,457740.36,RECEIVED
INV001627,S00170,PO001679,03-01-2026,427695.88,VALIDATED
INV001628,S00455,PO000335,24-12-2025,265715.2,RECEIVED
INV001629,S00384,PO000236,13-08-2024,387618.97,PAID
INV001630,S00437,PO001619,03-05-2025,125718.97,RECEIVED
INV001631,S00411,PO000292,20-02-2025,315011.16,REJECTED
INV001632,S00397,PO002992,10-10-2024,272934.87,RECEIVED
INV001633,S00340,PO000273,12-01-2025,339813.09,REJECTED
INV001634,S00279,PO000858,11-09-2024,209887.03,PAID
INV001635,S00158,PO001210,31-01-2024,216974.82,VALIDATED
INV001636,S00056,PO002242,25-05-2025,63961.97,RECEIVED
INV001637,S00078,PO001471,25-01-2025,175382.49,REJECTED
INV001638,S00002,PO002365,14-06-2025,348102.08,VALIDATED
INV001639,S00134,PO000424,04-09-2024,141577.82,RECEIVED
INV001640,S00484,PO001401,11-06-2024,166979.93,RECEIVED
INV001641,S00235,PO001687,05-09-2024,152491.93,REJECTED
INV001642,S00057,PO002662,15-03-2024,333937.04,REJECTED
INV001643,S00361,PO000533,12-12-2025,377962.48,PAID
INV001644,S00100,PO001676,20-05-2025,328996.53,RECEIVED
INV001645,S00099,PO000362,19-03-2024,177347,PAID
INV001646,S00470,PO000959,16-12-2024,452212.92,PAID
INV001647,S00289,PO002663,20-07-2024,4999.37,REJECTED
INV001648,S00432,PO000548,24-07-2024,468626.27,REJECTED
INV001649,S00398,PO002179,21-09-2025,510129.94,PAID
INV001650,S00348,PO002122,17-11-2025,166210.88,
INV001651,S00158,PO000222,09-03-2025,106072.26,VALIDATED
INV001652,S00232,PO002949,03-02-2024,290080.06,REJECTED
INV001653,S00358,PO000024,30-12-2024,77776.89,
INV001654,S00028,PO001735,14-05-2024,454525.4,REJECTED
INV001655,S00066,PO001376,02-05-2025,106103.55,
INV001656,S00100,PO002977,07-09-2025,438054.08,PAID
INV001657,S00133,PO001111,18-03-2024,210527.78,RECEIVED
INV001658,S00371,PO002412,24-07-2024,22943.33,REJECTED
INV001659,S00256,PO001218,23-09-2025,384406.95,RECEIVED
INV001660,S00382,PO000032,29-06-2025,510439.99,
INV001661,S00100,PO000061,14-10-2025,249530.34,PAID
INV001662,S00155,PO000819,05-06-2024,500592.62,REJECTED
INV001663,S00053,PO000080,12-04-2025,409735.23,
INV001664,S00134,PO000685,23-12-2024,199009.99,PAID
INV001665,S00142,PO000759,22-05-2024,486754.19,REJECTED
INV001666,S00125,PO001383,31-12-2024,126451.77,PAID
INV001667,S00295,PO001869,13-10-2024,75333.58,PAID
INV001668,S00273,PO001718,11-03-2024,312120.56,
INV001669,S00436,PO002666,14-09-2025,390063.06,VALIDATED
INV001670,S00086,PO000661,13-10-2024,538696,VALIDATED
INV001671,S00176,PO000108,08-03-2024,110546.21,VALIDATED
INV001672,S00234,PO001827,18-02-2025,156934.6,REJECTED
INV001673,S00334,PO002373,18-05-2024,4397.71,VALIDATED
INV001674,S00271,PO001044,13-06-2024,295290.75,RECEIVED
INV001675,S00115,PO001954,21-06-2024,532116.54,PAID
INV001676,S00276,PO002024,24-12-2025,527869.09,REJECTED
INV001677,S00379,PO001373,07-01-2025,84230.61,VALIDATED
INV001678,S00410,PO000338,10-06-2025,509569.86,VALIDATED
INV001679,S00377,PO000185,25-08-2025,20129.59,PAID
INV001680,S00007,PO002597,06-07-2025,90182.71,PAID
INV001681,S00070,PO000194,13-04-2025,112645.49,
INV001682,S00251,PO002624,13-06-2025,126488.08,PAID
INV001683,S00194,PO000861,10-05-2024,215347.32,RECEIVED
INV001684,S00413,PO000223,29-05-2024,75163.91,PAID
INV001685,S00346,PO002981,17-02-2025,246822.4,
INV001686,S00103,PO001651,05-12-2024,226547.87,
INV001687,S00147,PO002622,30-03-2025,453282.82,REJECTED
INV001688,S00453,PO001388,10-12-2025,304651.92,
INV001689,S00478,PO001246,12-12-2025,369799.66,
INV001690,S00301,PO001965,11-04-2024,325204.01,PAID
INV001691,S00443,PO002842,23-04-2024,68527.73,VALIDATED
INV001692,S00370,PO002635,15-11-2025,537699.36,PAID
INV001693,S00417,PO001292,12-10-2025,435450.69,VALIDATED
INV001694,S00363,PO000662,03-11-2025,357883.68,REJECTED
INV001695,S00260,PO000778,17-07-2025,294961.19,PAID
INV001696,S00303,PO001277,20-05-2024,523015.33,VALIDATED
INV001697,S00283,PO000857,15-12-2025,53244.69,
INV001698,S00274,PO002693,21-06-2025,236337.19,REJECTED
INV001699,S00493,PO001716,10-08-2024,240032.59,VALIDATED
INV001700,S00423,PO001227,23-05-2025,110863,
INV001701,S00421,PO000143,22-09-2025,361932.58,RECEIVED
INV001702,S00177,PO001064,21-07-2025,438975.91,REJECTED
INV001703,S00267,PO000706,08-07-2024,177195.81,REJECTED
INV001704,S00238,PO000024,25-02-2024,453704.61,PAID
INV001705,S00348,PO002351,06-02-2024,68289.91,PAID
INV001706,S00459,PO000130,12-02-2025,566158.28,REJECTED
INV001707,S00194,PO002634,02-10-2025,162159.35,REJECTED
INV001708,S00207,PO001448,22-10-2025,57380.99,VALIDATED
INV001709,S00482,PO001737,12-08-2024,289487.11,PAID
INV001710,S00311,PO000072,23-11-2025,274813.97,VALIDATED
INV001711,S00182,PO000416,06-08-2024,120182.82,VALIDATED
INV001712,S00136,PO001498,18-12-2025,247937.77,
INV001713,S00112,PO000906,26-04-2025,181186.91,
INV001714,S00170,PO001729,09-12-2025,507483.56,RECEIVED
INV001715,S00175,PO002837,02-11-2025,319134.93,VALIDATED
INV001716,S00367,PO000876,27-02-2024,507528.82,
INV001717,S00428,PO001227,21-10-2024,292163.11,RECEIVED
INV001718,S00179,PO002325,08-02-2024,256142.55,REJECTED
INV001719,S00385,PO001492,25-05-2024,401998.46,REJECTED
INV001720,S00043,PO000688,08-12-2025,163896.8,
INV001721,S00356,PO000895,13-11-2025,138086.15,PAID
INV001722,S00135,PO000400,11-03-2025,187355.45,REJECTED
INV001723,S00415,PO002376,01-04-2025,505993.55,
INV001724,S00381,PO000839,12-05-2025,305549.84,VALIDATED
INV001725,S00194,PO002754,02-04-2024,99004.34,
INV001726,S00052,PO001173,13-02-2024,385568.36,VALIDATED
INV001727,S00480,PO001940,25-02-2025,573414.31,PAID
INV001728,S00334,PO002672,29-02-2024,394699.95,
INV001729,S00025,PO002127,08-10-2025,560626.36,RECEIVED
INV001730,S00396,PO000329,17-10-2024,421077.32,
INV001731,S00220,PO001834,13-12-2025,413896.07,PAID
INV001732,S00405,PO001836,28-01-2025,314503.49,REJECTED
INV001733,S00433,PO002154,26-05-2024,550104.54,VALIDATED
INV001734,S00069,PO000014,16-06-2024,274507.43,
INV001735,S00045,PO000398,02-12-2025,242354.42,PAID
INV001736,S00131,PO000470,03-05-2024,397898.6,VALIDATED
INV001737,S00205,PO002470,20-08-2024,298864.6,RECEIVED
INV001738,S00264,PO002929,27-05-2025,457539.57,RECEIVED
INV001739,S00372,PO000467,31-01-2025,205700.41,
INV001740,S00290,PO002758,08-03-2025,277381.55,RECEIVED
INV001741,S00183,PO001114,23-04-2025,46346.99,RECEIVED
INV001742,S00304,PO002400,25-03-2025,349839.33,
INV001743,S00279,PO002593,29-08-2024,191028.65,RECEIVED
INV001744,S00440,PO000501,28-11-2024,549083.3,PAID
INV001745,S00088,PO001600,11-09-2025,47938.26,VALIDATED
INV001746,S00074,PO001819,28-12-2024,186177.46,PAID
INV001747,S00187,PO000336,01-10-2024,591258.02,VALIDATED
INV001748,S00274,PO002785,22-12-2024,197440.35,
INV001749,S00295,PO002636,26-11-2025,466360.25,VALIDATED
INV001750,S00339,PO001885,19-12-2024,17971.98,RECEIVED
INV001751,S00026,PO000967,11-08-2025,207397.37,PAID
INV001752,S00117,PO000358,15-09-2025,333939.03,RECEIVED
INV001753,S00019,PO000122,26-07-2025,186833.03,
INV001754,S00482,PO000735,29-01-2025,153130.69,RECEIVED
INV001755,S00434,PO000494,03-07-2025,533370.36,VALIDATED
INV001756,S00283,PO002567,27-08-2025,215261.76,
INV001757,S00300,PO002975,09-03-2024,478139.35,REJECTED
INV001758,S00468,PO000732,08-08-2024,240208.82,VALIDATED
INV001759,S00052,PO002672,29-07-2025,200967.98,
INV001760,S00037,PO000033,02-05-2024,332164.44,REJECTED
INV001761,S00231,PO000217,23-10-2024,161132.75,VALIDATED
INV001762,S00384,PO002369,02-11-2024,215420.65,REJECTED
INV001763,S00312,PO000076,04-06-2024,583540.6,PAID
INV001764,S00146,PO002748,07-02-2024,27641.88,REJECTED
INV001765,S00142,PO000614,13-09-2025,447363.78,
INV001766,S00083,PO000911,11-03-2024,511357.21,
INV001767,S00441,PO002052,13-03-2024,167941.55,
INV001768,S00263,PO001988,13-10-2024,239042.48,
INV001769,S00346,PO000323,25-04-2024,322633.33,REJECTED
INV001770,S00148,PO002124,15-06-2025,416377.62,PAID
INV001771,S00039,PO000720,12-12-2025,48287.35,VALIDATED
INV001772,S00148,PO002333,22-10-2024,227747.2,PAID
INV001773,S00314,PO002635,16-02-2025,122544.76,REJECTED
INV001774,S00022,PO002892,02-01-2025,235125.58,REJECTED
INV001775,S00075,PO000925,20-01-2026,200447.14,REJECTED
INV001776,S00142,PO002917,05-05-2024,578229.59,VALIDATED
INV001777,S00199,PO000366,25-09-2025,66531.22,
INV001778,S00414,PO002187,11-10-2025,284537.41,PAID
INV001779,S00246,PO000421,22-07-2024,537218.53,REJECTED
INV001780,S00084,PO002542,27-09-2025,304144.65,REJECTED
INV001781,S00382,PO001531,18-03-2025,549759.14,
INV001782,S00258,PO000184,30-01-2024,443074,RECEIVED
INV001783,S00297,PO001764,22-09-2024,152984.52,RECEIVED
INV001784,S00139,PO001538,03-09-2024,344006.69,PAID
INV001785,S00269,PO001003,22-10-2025,590382.08,
INV001786,S00452,PO002582,23-03-2025,211477.95,RECEIVED
INV001787,S00064,PO001781,28-04-2024,483678.76,
INV001788,S00177,PO002269,25-01-2025,550797.23,REJECTED
INV001789,S00237,PO001801,30-05-2025,316029.6,PAID
INV001790,S00121,PO000562,31-08-2024,184147.24,REJECTED
INV001791,S00399,PO001377,11-07-2025,479324.7,
INV001792,S00109,PO000169,11-10-2024,136173.12,REJECTED
INV001793,S00484,PO000311,03-03-2024,524700.83,
INV001794,S00294,PO000855,13-06-2024,75532.85,RECEIVED
INV001795,S00129,PO002220,11-07-2024,555272.77,REJECTED
INV001796,S00058,PO002591,12-04-2024,222686.03,REJECTED
INV001797,S00457,PO002631,25-06-2024,476289.5,PAID
INV001798,S00069,PO000776,02-05-2025,519011.93,
INV001799,S00104,PO001841,13-09-2025,441901.35,RECEIVED
INV001800,S00352,PO000896,24-08-2024,271268.51,REJECTED
INV001801,S00038,PO002253,24-01-2024,259986.06,
INV001802,S00457,PO002231,21-04-2025,12806.22,PAID
INV001803,S00496,PO001652,01-02-2025,469752.29,VALIDATED
INV001804,S00021,PO001030,16-06-2025,502042.38,PAID
INV001805,S00158,PO001338,24-09-2025,226704.93,REJECTED
INV001806,S00203,PO000906,03-10-2024,414218.07,VALIDATED
INV001807,S00204,PO000799,16-05-2024,585210.66,
INV001808,S00348,PO000465,24-11-2025,125312.4,
INV001809,S00075,PO002703,03-09-2024,486546.58,VALIDATED
INV001810,S00109,PO000239,10-05-2025,543183.97,VALIDATED
INV001811,S00050,PO000233,02-10-2024,138544.89,
INV001812,S00390,PO002338,01-09-2024,329392.7,VALIDATED
INV001813,S00469,PO000126,09-04-2024,181344.29,
INV001814,S00233,PO002306,17-10-2024,562886.23,VALIDATED
INV001815,S00261,PO002962,16-12-2025,27570.92,RECEIVED
INV001816,S00091,PO000950,04-03-2025,120530.47,REJECTED
INV001817,S00433,PO002874,12-11-2025,341326.06,VALIDATED
INV001818,S00385,PO002025,20-06-2024,377881.25,PAID
INV001819,S00311,PO000029,16-06-2025,48484.25,
INV001820,S00068,PO002416,06-08-2025,499739.77,
INV001821,S00068,PO002536,02-09-2025,92861.88,RECEIVED
INV001822,S00035,PO000960,10-04-2025,125477.76,RECEIVED
INV001823,S00388,PO001171,04-03-2025,192659.09,REJECTED
INV001824,S00458,PO001095,18-06-2025,428081.23,
INV001825,S00462,PO001319,11-09-2025,29615.65,REJECTED
INV001826,S00368,PO001216,19-03-2024,361155.81,RECEIVED
INV001827,S00480,PO000332,16-07-2025,589181.29,
INV001828,S00081,PO002206,22-10-2025,80697.99,REJECTED
INV001829,S00302,PO001731,13-11-2024,449186.95,
INV001830,S00125,PO002237,05-10-2025,504103.76,REJECTED
INV001831,S00293,PO000919,26-05-2024,52531.65,
INV001832,S00008,PO002817,09-11-2024,11563.91,VALIDATED
INV001833,S00488,PO001023,25-10-2024,337249.72,VALIDATED
INV001834,S00476,PO001777,19-12-2024,449733.44,VALIDATED
INV001835,S00490,PO002880,12-11-2024,242751.75,PAID
INV001836,S00375,PO000256,12-08-2025,170313.73,REJECTED
INV001837,S00040,PO002482,12-01-2026,173130.36,PAID
INV001838,S00462,PO001723,10-08-2024,52339.54,PAID
INV001839,S00280,PO000442,08-11-2025,303074.32,RECEIVED
INV001840,S00006,PO001631,03-12-2025,419674.24,
INV001841,S00314,PO001182,16-10-2024,396877.46,VALIDATED
INV001842,S00415,PO002370,23-04-2025,110633.08,VALIDATED
INV001843,S00033,PO002542,03-12-2025,294258.65,
INV001844,S00302,PO002917,08-03-2024,546917.83,PAID
INV001845,S00372,PO002772,07-01-2026,313574.2,
INV001846,S00109,PO002639,23-07-2025,389723.62,RECEIVED
INV001847,S00033,PO000159,07-08-2024,597416.34,
INV001848,S00312,PO002122,12-05-2025,413056,RECEIVED
INV001849,S00252,PO000649,29-11-2025,137804.28,VALIDATED
INV001850,S00341,PO002756,14-04-2024,549940.15,REJECTED
INV001851,S00157,PO001802,06-12-2024,311299.47,RECEIVED
INV001852,S00047,PO002560,18-11-2024,534129.45,PAID
INV001853,S00139,PO000507,06-05-2025,3529.6,
INV001854,S00106,PO001258,13-09-2024,456991.47,PAID
INV001855,S00131,PO000621,27-05-2025,203573.82,REJECTED
INV001856,S00153,PO000568,05-06-2025,160029.66,PAID
INV001857,S00048,PO002032,09-01-2025,300701.56,
INV001858,S00137,PO001948,25-06-2024,449248.87,RECEIVED
INV001859,S00081,PO000882,05-07-2025,350254.55,
INV001860,S00350,PO002623,28-09-2024,113886.05,RECEIVED
INV001861,S00314,PO000270,11-02-2024,224510.7,RECEIVED
INV001862,S00311,PO000384,12-06-2025,6360.66,VALIDATED
INV001863,S00385,PO002428,19-05-2024,266781.36,
INV001864,S00367,PO000717,25-09-2024,557221.38,VALIDATED
INV001865,S00162,PO000372,15-06-2025,16889.04,VALIDATED
INV001866,S00442,PO001233,06-09-2025,86603.56,RECEIVED
INV001867,S00168,PO002486,14-07-2025,412119.41,VALIDATED
INV001868,S00055,PO000230,15-04-2025,550188.39,VALIDATED
INV001869,S00221,PO002296,27-09-2025,176058.62,RECEIVED
INV001870,S00491,PO002246,20-07-2024,281128.53,REJECTED
INV001871,S00410,PO001770,07-05-2025,500355.02,
INV001872,S00318,PO001700,25-10-2025,52445.55,REJECTED
INV001873,S00481,PO001752,23-04-2025,380246.01,REJECTED
INV001874,S00366,PO000766,11-01-2026,337805.09,REJECTED
INV001875,S00066,PO002966,13-12-2025,521263.97,PAID
INV001876,S00089,PO002404,01-03-2025,295445.35,
INV001877,S00328,PO000361,22-10-2024,34827.5,RECEIVED
INV001878,S00359,PO001265,12-03-2024,38018.25,RECEIVED
